 Z Q2 pt2 MULT-RATIO STAT SYS fuu fuua DIS chi2
  0.34999999999999998        1.6470800000000001        5.9999999999999998E-002  0.80500000000000005        2.0000000000000000E-002   2.8000000000000001E-002   2.9836404881218738E-005   2.7559286835697756E-005   1.0106866434258415        10.018655535967499     
  0.34999999999999998        1.6515000000000000        9.2499999999999999E-002  0.78000000000000003        1.2999999999999999E-002   2.7000000000000000E-002   2.5148679920757798E-005   2.3125902031850082E-005   1.0111052501390607        18.665701811918495     
  0.34999999999999998        1.6326600000000000       0.14249999999999999       0.81599999999999995        8.9999999999999993E-003   2.9000000000000001E-002   1.9724254508788955E-005   1.7972751380460479E-005   1.0107748466628537        7.9263055353659873     
  0.34999999999999998        1.6364799999999999       0.22000000000000000       0.81999999999999995        7.0000000000000001E-003   2.9000000000000001E-002   1.2375034397545924E-005   1.0986301899137240E-005   1.0108199024098574        3.8159172578120071     
  0.45000000000000001        1.6495299999999999        5.9999999999999998E-002  0.79300000000000004        3.6999999999999998E-002   2.8000000000000001E-002   1.5311864144134236E-005   1.4202561694300256E-005   1.0103017003829076        7.2683288741041414     
  0.45000000000000001        1.6386799999999999        9.2499999999999999E-002  0.74800000000000000        2.1999999999999999E-002   2.5999999999999999E-002   1.3402787360479468E-005   1.2408712405071455E-005   1.0109866669251211        24.264307744772811     
  0.45000000000000001        1.6516500000000001       0.14249999999999999       0.79300000000000004        1.7000000000000001E-002   2.8000000000000001E-002   1.0388926665110973E-005   9.5568844273081077E-006   1.0109666696375352        12.742807619304282     
  0.45000000000000001        1.6415400000000000       0.22000000000000000       0.77200000000000002        1.2000000000000000E-002   2.7000000000000000E-002   7.1447992431367150E-006   6.4727842138634979E-006   1.0112291955524977        17.579726865971910     
  0.55000000000000004        1.6720600000000001        5.9999999999999998E-002  0.79700000000000004        6.7000000000000004E-002   2.8000000000000001E-002   8.0772795098710326E-006   7.4368504721553660E-006   1.0092673692131207        2.5193284053461533     
  0.55000000000000004        1.6452599999999999        9.2499999999999999E-002  0.70399999999999996        3.5999999999999997E-002   2.5000000000000001E-002   7.4004406044494169E-006   6.8197345754748533E-006   1.0107117002074366        22.470598763101940     
  0.55000000000000004        1.6415599999999999       0.14249999999999999       0.74399999999999999        2.5999999999999999E-002   2.5999999999999999E-002   6.0674534120393166E-006   5.5809481364824390E-006   1.0110412029921036        20.325766209472551     
  0.55000000000000004        1.6588799999999999       0.22000000000000000       0.77900000000000003        1.9000000000000000E-002   2.7000000000000000E-002   4.2276515156191283E-006   3.8574045869417058E-006   1.0105652118218340        14.079904895021077     
  0.64999999999999991        1.6932900000000000        5.9999999999999998E-002  0.70699999999999996        9.6000000000000002E-002   2.5000000000000001E-002   4.1455223714208148E-006   3.7706261729733434E-006   1.0058921600722930        3.9531408682480631     
  0.64999999999999991        1.6674199999999999        9.2499999999999999E-002  0.70799999999999996        5.3999999999999999E-002   2.5000000000000001E-002   3.9041578081740518E-006   3.5608300393852565E-006   1.0086599669104417        10.874432162519158     
  0.64999999999999991        1.6358999999999999       0.14249999999999999       0.68999999999999995        3.5000000000000003E-002   2.4000000000000000E-002   3.4331623190639326E-006   3.1360011672100030E-006   1.0101782942474489        25.485227479215563     
  0.64999999999999991        1.6489499999999999       0.22000000000000000       0.76400000000000001        2.8000000000000001E-002   2.7000000000000000E-002   2.5286436084756751E-006   2.3033347356936882E-006   1.0094734029201673        12.650662497302841     
