 gamma g3f pt CX error R_dy tmp element 
  0.20202020202020202        0.0000000000000000        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.76431280957094228       0.18432256766471392      Au
  0.20202020202020202        5.0505050505050509E-003   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.76795689642975440       0.16443875008023484      Au
  0.20202020202020202        1.0101010101010102E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77118703751629236       0.14776216652185048      Au
  0.20202020202020202        1.5151515151515152E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77430976557270959       0.13248759923818013      Au
  0.20202020202020202        2.0202020202020204E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77700060384838010       0.11999384819669093      Au
  0.20202020202020202        2.5252525252525252E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77940645754800730       0.10934711170240434      Au
  0.20202020202020202        3.0303030303030304E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78177789131683839        9.9336655382572789E-002 Au
  0.20202020202020202        3.5353535353535352E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78386291129932562        9.0932160868635661E-002 Au
  0.20202020202020202        4.0404040404040407E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78565798707302958        8.3993938673826651E-002 Au
  0.20202020202020202        4.5454545454545456E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78720742202887617        7.8226525243056483E-002 Au
  0.20202020202020202        5.0505050505050504E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78849779540522380        7.3579947294914752E-002 Au
  0.20202020202020202        5.5555555555555552E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78954182284538310        6.9924563145557755E-002 Au
  0.20202020202020202        6.0606060606060608E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79037458712827213        6.7075626692934071E-002 Au
  0.20202020202020202        6.5656565656565663E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79094726123575998        6.5150856721259851E-002 Au
  0.20202020202020202        7.0707070707070704E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79138073958004507        6.3712558220526058E-002 Au
  0.20202020202020202        7.5757575757575760E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79160756218466055        6.2966349754568898E-002 Au
  0.20202020202020202        8.0808080808080815E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79162951189125597        6.2894372151875960E-002 Au
  0.20202020202020202        8.5858585858585856E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79152820231775667        6.3226930535412035E-002 Au
  0.20202020202020202        9.0909090909090912E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79125569620149505        6.4125809595917890E-002 Au
  0.20202020202020202        9.5959595959595953E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79084948784127818        6.5477491660909146E-002 Au
