 gamma g3f pt CX error R_dy tmp element 
  0.12121212121212122        0.0000000000000000        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.76431280957094228       0.18432256766471392      Au
  0.12121212121212122        5.0505050505050509E-003   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.76844356518796220       0.16186913865473343      Au
  0.12121212121212122        1.0101010101010102E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77216692278530064       0.14287944039136119      Au
  0.12121212121212122        1.5151515151515152E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77560956570459239       0.12637529765658714      Au
  0.12121212121212122        2.0202020202020204E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77843481329508146       0.11358744414170206      Au
  0.12121212121212122        2.5252525252525252E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78119350736509630       0.10175888433170599      Au
  0.12121212121212122        3.0303030303030304E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78366304028944367        9.1721723918907982E-002 Au
  0.12121212121212122        3.5353535353535352E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78571150057537598        8.3791327322180323E-002 Au
  0.12121212121212122        4.0404040404040407E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78744332747430179        7.7366413621236002E-002 Au
  0.12121212121212122        4.5454545454545456E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78885302796336687        7.2325742568391027E-002 Au
  0.12121212121212122        5.0505050505050504E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78993548623158094        6.8570432889052804E-002 Au
  0.12121212121212122        5.5555555555555552E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79070279068951477        6.5969099901409048E-002 Au
  0.12121212121212122        6.0606060606060608E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79124863986907179        6.4149169635477357E-002 Au
  0.12121212121212122        6.5656565656565663E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79153425717106773        6.3207030261076977E-002 Au
  0.12121212121212122        7.0707070707070704E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79155835766556970        6.3127851055929801E-002 Au
  0.12121212121212122        7.5757575757575760E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79140757895958946        6.3624031857846083E-002 Au
  0.12121212121212122        8.0808080808080815E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79101734084593067        6.4917241860922820E-002 Au
  0.12121212121212122        8.5858585858585856E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79049947539916954        6.6653485571396026E-002 Au
  0.12121212121212122        9.0909090909090912E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78970761581413296        6.9352651688731060E-002 Au
  0.12121212121212122        9.5959595959595953E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78887365006873278        7.2253264072324325E-002 Au
  0.12121212121212122       0.10101010101010101        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78789348066394338        7.5738347242415599E-002 Au
  0.12121212121212122       0.10606060606060606        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78673595345077885        7.9959747268707387E-002 Au
  0.12121212121212122       0.11111111111111110        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78530401421143570        8.5340302687493638E-002 Au
  0.12121212121212122       0.11616161616161616        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78402660821002124        9.0288041038698072E-002 Au
  0.12121212121212122       0.12121212121212122        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78258245792373127        9.6049523540292711E-002 Au
  0.12121212121212122       0.12626262626262627        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78107974861765839       0.10223379876592305      Au
  0.12121212121212122       0.13131313131313133        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77946163381356304       0.10910873838243372      Au
  0.12121212121212122       0.13636363636363635        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77775830944601376       0.11658739082995645      Au
  0.12121212121212122       0.14141414141414141        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77598013065611815       0.12465916031996505      Au
  0.12121212121212122       0.14646464646464646        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77411791252923490       0.13340201205050356      Au
  0.12121212121212122       0.15151515151515152        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77215927268213624       0.14291724279804630      Au
  0.12121212121212122       0.15656565656565657        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77011640060115816       0.15319088713575832      Au
  0.12121212121212122       0.16161616161616163        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.76800343640525437       0.16419214394281406      Au
