 gamma g3f pt DY-RATIO error R_dy tmp element 
   1.8989898989898990        0.0000000000000000       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.99541262943431841        1.9632160833026342      Ca
   1.8989898989898990        5.0505050505050509E-003  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.99459209074532395        1.7597447299154505      Ca
   1.8989898989898990        1.0101010101010102E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.99377347684871031        1.5678402024955329      Ca
   1.8989898989898990        1.5151515151515152E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.99295466226410289        1.3869692097270414      Ca
   1.8989898989898990        2.0202020202020204E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.99213987523607450        1.2179881879954984      Ca
   1.8989898989898990        2.5252525252525252E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.99132637960696290        1.0602221074464921      Ca
   1.8989898989898990        3.0303030303030304E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.99051538905515568       0.91382980976271311      Ca
   1.8989898989898990        3.5353535353535352E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.98970628544503914       0.77861138132709851      Ca
   1.8989898989898990        4.0404040404040407E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.98889906133450356       0.65449002177898019      Ca
   1.8989898989898990        4.5454545454545456E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.98809300220598639       0.54129491492645387      Ca
   1.8989898989898990        5.0505050505050504E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.98728951501597295       0.43914900138921820      Ca
   1.8989898989898990        5.5555555555555552E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.98648753597094341       0.34783572706020544      Ca
   1.8989898989898990        6.0606060606060608E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.98568775640302442       0.26736010661277243      Ca
   1.8989898989898990        6.5656565656565663E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.98488981974726508       0.19760609223755152      Ca
   1.8989898989898990        7.0707070707070704E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.98409351363471920       0.13848639568291007      Ca
   1.8989898989898990        7.5757575757575760E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.98329820491878983        8.9902113110161594E-002 Ca
   1.8989898989898990        8.0808080808080815E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.98250575411492325        5.1890939540949352E-002 Ca
   1.8989898989898990        8.5858585858585856E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.98171511768294983        2.4310980713779073E-002 Ca
   1.8989898989898990        9.0909090909090912E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.98092597394892345        7.0861797858257384E-003 Ca
   1.8989898989898990        9.5959595959595953E-002  0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.98013894523080702        1.5955187738861206E-004 Ca
   1.8989898989898990       0.10101010101010101       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.97935370989270865        3.4519909320879917E-003 Ca
   1.8989898989898990       0.10606060606060606       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.97857086289499173        1.6879610453812886E-002 Ca
   1.8989898989898990       0.11111111111111110       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.97778919278556675        4.0393954870991899E-002 Ca
   1.8989898989898990       0.11616161616161616       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.97700929541210357        7.3919949851773803E-002 Ca
   1.8989898989898990       0.12121212121212122       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.97623070020750380       0.11741835475794854      Ca
   1.8989898989898990       0.12626262626262627       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.97545399869809779       0.17079444493302831      Ca
   1.8989898989898990       0.13131313131313133       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.97467937891044076       0.23395875023687879      Ca
   1.8989898989898990       0.13636363636363635       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.97390729543028687       0.30678552870911630      Ca
   1.8989898989898990       0.14141414141414141       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.97313615989150271       0.38935785979351989      Ca
   1.8989898989898990       0.14646464646464646       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.97236626517781832       0.48160253996189134      Ca
   1.8989898989898990       0.15151515151515152       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.97159832934508850       0.58337247763306455      Ca
   1.8989898989898990       0.15656565656565657       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.97083237148142965       0.69459018722730703      Ca
   1.8989898989898990       0.16161616161616163       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.97006812641862283       0.81522407302857325      Ca
   1.8989898989898990       0.16666666666666666       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.96930558767674235       0.94521037140367481      Ca
   1.8989898989898990       0.17171717171717171       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.96854474881087060        1.0844857835210748      Ca
   1.8989898989898990       0.17676767676767677       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.96778491565710523        1.2331263264796084      Ca
   1.8989898989898990       0.18181818181818182       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.96702708413580396        1.3908805456157756      Ca
   1.8989898989898990       0.18686868686868688       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.96627130659520288        1.5576613438257800      Ca
   1.8989898989898990       0.19191919191919191       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.96551720349618997        1.7334825997584429      Ca
   1.8989898989898990       0.19696969696969696       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.96476476856522531        1.9182832799268303      Ca
   1.8989898989898990       0.20202020202020202       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.96401399556232892        2.1120027924069338      Ca
   1.8989898989898990       0.20707070707070707       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.96326487828084528        2.3145809830985407      Ca
   1.8989898989898990       0.21212121212121213       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.96251705202868387        2.5260617336177362      Ca
   1.8989898989898990       0.21717171717171718       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.96177159280493030        2.7460729658617211      Ca
   1.8989898989898990       0.22222222222222221       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.96102740536590447        2.9748706376009069      Ca
   1.8989898989898990       0.22727272727272727       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.96028484915124157        3.2122906858619800      Ca
   1.8989898989898990       0.23232323232323232       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.95954391811745976        3.4582750907866973      Ca
   1.8989898989898990       0.23737373737373738       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.95880449164483317        3.7128064002805479      Ca
   1.8989898989898990       0.24242424242424243       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.95806679297068098        3.9757485172807319      Ca
   1.8989898989898990       0.24747474747474749       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.95733070153785482        4.2470834112877434      Ca
   1.8989898989898990       0.25252525252525254       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.95659621142939866        4.5267547062595801      Ca
   1.8989898989898990       0.25757575757575757       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.95586314857344390        4.8147735271705985      Ca
   1.8989898989898990       0.26262626262626265       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.95513184348333258        5.1109521366732862      Ca
   1.8989898989898990       0.26767676767676768       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.95440212215242193        5.4153004156985727      Ca
   1.8989898989898990       0.27272727272727271       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.95367397878684057        5.7277635778158631      Ca
   1.8989898989898990       0.27777777777777779       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.95294740762296504        6.0482872257686715      Ca
   1.8989898989898990       0.28282828282828282       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.95222240292721227        6.3768173482491273      Ca
   1.8989898989898990       0.28787878787878790       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.95149873201728596        6.7134072448138786      Ca
   1.8989898989898990       0.29292929292929293       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.95077684315797750        7.0577925273838460      Ca
   1.8989898989898990       0.29797979797979796       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.95005650374428452        7.4100245290582318      Ca
   1.8989898989898990       0.30303030303030304       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.94933770816076379        7.7700507506982666      Ca
   1.8989898989898990       0.30808080808080807       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.94862045082100799        8.1378190634444394      Ca
   1.8989898989898990       0.31313131313131315       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.94790472616745114        8.5132777056718574      Ca
   1.8989898989898990       0.31818181818181818       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.94719052867117337        8.8963752799759970      Ca
   1.8989898989898990       0.32323232323232326       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.94647774041788557        9.2871230371129059      Ca
   1.8989898989898990       0.32828282828282829       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.94576658074442166        9.6853470572578590      Ca
   1.8989898989898990       0.33333333333333331       0.25000000000000000       0.97999999999999998        1.0999999999999999E-002  0.94505693181145656        10.091057970489219      Ca
