 PdfType: central
 Format: lhagrid1
 ---
0.100000E-06 0.125417E-06 0.157295E-06 0.197275E-06 0.247417E-06 0.310303E-06 0.389174E-06 0.488091E-06 0.612151E-06 0.767743E-06 0.962882E-06 0.120762E-05 0.151456E-05 0.189952E-05 0.238233E-05 0.298784E-05 0.374727E-05 0.469971E-05 0.589424E-05 0.739237E-05 0.927127E-05 0.116277E-04 0.145831E-04 0.182896E-04 0.229381E-04 0.287680E-04 0.360795E-04 0.452491E-04 0.567488E-04 0.711708E-04 0.892572E-04 0.111939E-03 0.140383E-03 0.176052E-03 0.220779E-03 0.276864E-03 0.347187E-03 0.435356E-03 0.545891E-03 0.684451E-03 0.858122E-03 0.107577E-02 0.134846E-02 0.169005E-02 0.211780E-02 0.265324E-02 0.332317E-02 0.416085E-02 0.520751E-02 0.651407E-02 0.814320E-02 0.101716E-01 0.126928E-01 0.158197E-01 0.196878E-01 0.244575E-01 0.303165E-01 0.374812E-01 0.461957E-01 0.567296E-01 0.693722E-01 0.844246E-01 0.102187E+00 0.122948E+00 0.146966E+00 0.174460E+00 0.205594E+00 0.240475E+00 0.279149E+00 0.321602E+00 0.367769E+00 0.417542E+00 0.470779E+00 0.527313E+00 0.586966E+00 0.649548E+00 0.714873E+00 0.782754E+00 0.853014E+00 0.925482E+00 0.100000E+01 
0.130000E+01 0.134367E+01 0.139460E+01 0.145425E+01 0.152448E+01 0.160761E+01 0.170666E+01 0.182550E+01 0.196924E+01 0.214467E+01 0.236096E+01 0.263071E+01 0.297149E+01 0.340829E+01 0.397741E+01 0.473271E+01 0.575610E+01 0.717552E+01 0.919672E+01 0.121615E+02 0.166579E+02 0.237390E+02 0.353735E+02 0.554251E+02 0.918959E+02 0.162382E+03 0.308260E+03 0.634386E+03 0.142975E+04 0.356953E+04 0.100000E+05 
 -3 -2 -1 1 2 3 21
0.102131E+01  0.198394E+01  0.198394E+01  0.198399E+01  0.198399E+01  0.102131E+01  0.751663E-01  
0.104018E+01  0.200053E+01  0.200053E+01  0.200058E+01  0.200058E+01  0.104018E+01  0.779191E+00  
0.106285E+01  0.202055E+01  0.202055E+01  0.202060E+01  0.202060E+01  0.106285E+01  0.159196E+01  
0.109211E+01  0.204697E+01  0.204697E+01  0.204702E+01  0.204702E+01  0.109211E+01  0.260336E+01  
0.113110E+01  0.208276E+01  0.208276E+01  0.208282E+01  0.208282E+01  0.113110E+01  0.391180E+01  
0.118139E+01  0.212971E+01  0.212971E+01  0.212977E+01  0.212977E+01  0.118139E+01  0.555987E+01  
0.124656E+01  0.219139E+01  0.219139E+01  0.219145E+01  0.219145E+01  0.124656E+01  0.767327E+01  
0.133069E+01  0.227156E+01  0.227156E+01  0.227163E+01  0.227163E+01  0.133069E+01  0.103654E+02  
0.143935E+01  0.237616E+01  0.237616E+01  0.237623E+01  0.237623E+01  0.143935E+01  0.138406E+02  
0.157938E+01  0.251157E+01  0.251157E+01  0.251164E+01  0.251164E+01  0.157938E+01  0.183146E+02  
0.175992E+01  0.268742E+01  0.268742E+01  0.268749E+01  0.268749E+01  0.175992E+01  0.241130E+02  
0.199267E+01  0.291479E+01  0.291479E+01  0.291486E+01  0.291486E+01  0.199267E+01  0.316451E+02  
0.229181E+01  0.320861E+01  0.320861E+01  0.320870E+01  0.320870E+01  0.229181E+01  0.414291E+02  
0.267587E+01  0.358695E+01  0.358695E+01  0.358704E+01  0.358704E+01  0.267587E+01  0.541456E+02  
0.316884E+01  0.407402E+01  0.407402E+01  0.407412E+01  0.407412E+01  0.316884E+01  0.706816E+02  
0.380086E+01  0.469964E+01  0.469964E+01  0.469975E+01  0.469975E+01  0.380086E+01  0.921676E+02  
0.460808E+01  0.550091E+01  0.550091E+01  0.550102E+01  0.550102E+01  0.460808E+01  0.118352E+03  
0.563820E+01  0.652410E+01  0.652410E+01  0.652422E+01  0.652422E+01  0.563820E+01  0.152294E+03  
0.695212E+01  0.783091E+01  0.783091E+01  0.783104E+01  0.783104E+01  0.695212E+01  0.196251E+03  
0.862537E+01  0.949637E+01  0.949637E+01  0.949653E+01  0.949653E+01  0.862537E+01  0.252952E+03  
0.107528E+02  0.116163E+02  0.116163E+02  0.116165E+02  0.116165E+02  0.107528E+02  0.325882E+03  
0.134535E+02  0.143088E+02  0.143088E+02  0.143090E+02  0.143090E+02  0.134535E+02  0.419278E+03  
0.168729E+02  0.177196E+02  0.177196E+02  0.177198E+02  0.177198E+02  0.168729E+02  0.538258E+03  
0.211871E+02  0.220259E+02  0.220259E+02  0.220260E+02  0.220260E+02  0.211871E+02  0.688971E+03  
0.266144E+02  0.274435E+02  0.274435E+02  0.274438E+02  0.274438E+02  0.266144E+02  0.878806E+03  
0.334126E+02  0.342346E+02  0.342346E+02  0.342348E+02  0.342348E+02  0.334126E+02  0.111648E+04  
0.418965E+02  0.427067E+02  0.427067E+02  0.427069E+02  0.427069E+02  0.418965E+02  0.141173E+04  
0.524258E+02  0.532298E+02  0.532298E+02  0.532301E+02  0.532301E+02  0.524258E+02  0.177622E+04  
0.654442E+02  0.662376E+02  0.662376E+02  0.662379E+02  0.662379E+02  0.654442E+02  0.222287E+04  
0.814402E+02  0.822224E+02  0.822224E+02  0.822227E+02  0.822227E+02  0.814402E+02  0.276617E+04  
0.100989E+03  0.101767E+03  0.101767E+03  0.101768E+03  0.101768E+03  0.100989E+03  0.342188E+04  
0.981348E+00  0.190535E+01  0.190535E+01  0.190541E+01  0.190541E+01  0.981348E+00  0.746187E-01  
