pt,sig
1.2730710179201998,5.511356908526874
3.7900022997613503,9.482949614655862
6.32014519733329,8.937375000734118
8.812192674624304,7.133740561969264
11.283044881237501,6.1816396676470635
13.843992284139297,4.9308060992593425
16.277551683066026,3.9321897396564243
18.655738185079255,3.2676054228646803
24.926543959311704,2.165318329847167
