 Z Q2 pt2 MULT-RATIO STAT SYS fuu fuua DIS
  0.34999999999999998        1.6388600000000000        5.9999999999999998E-002  0.61599999999999999        5.0000000000000001E-003   2.9000000000000001E-002   4.0048811696082161E-005   2.4484965650712934E-005   1.0010380051592416     
  0.34999999999999998        1.6468100000000001        9.2499999999999999E-002  0.61899999999999999        4.0000000000000001E-003   2.8000000000000001E-002   3.3788737428280639E-005   2.1909940816652807E-005   1.0016139330144309     
  0.34999999999999998        1.6274500000000001       0.14249999999999999       0.62500000000000000        4.0000000000000001E-003   2.9000000000000001E-002   2.6762541298730020E-005   1.8960063586201942E-005   1.0044556441443468     
  0.34999999999999998        1.6306300000000000       0.22000000000000000       0.66700000000000004        4.0000000000000001E-003   2.9000000000000001E-002   1.7147417054638285E-005   1.4209272259081400E-005   1.0050468510937114     
  0.45000000000000001        1.6429400000000001        5.9999999999999998E-002  0.58599999999999997        6.0000000000000001E-003   2.8000000000000001E-002   2.1839572538204098E-005   1.3282245246841075E-005   1.0005545966042928     
  0.45000000000000001        1.6319300000000001        9.2499999999999999E-002  0.59499999999999997        5.0000000000000001E-003   2.8000000000000001E-002   1.9260738818940013E-005   1.2332279987457203E-005   1.0015123959535774     
  0.45000000000000001        1.6456900000000001       0.14249999999999999       0.59699999999999998        5.0000000000000001E-003   2.9000000000000001E-002   1.5104975567903634E-005   1.0569465255207707E-005   1.0012776171134856     
  0.45000000000000001        1.6341800000000000       0.22000000000000000       0.62100000000000000        4.0000000000000001E-003   2.9000000000000001E-002   1.0663098569414744E-005   8.5917732705303911E-006   1.0031278637874403     
  0.55000000000000004        1.6793400000000001        5.9999999999999998E-002  0.58899999999999997        8.9999999999999993E-003   2.8000000000000001E-002   1.1413781992700441E-005   6.5882659157299775E-006  0.99892807700145658     
  0.55000000000000004        1.6393200000000001        9.2499999999999999E-002  0.59399999999999997        7.0000000000000001E-003   2.8000000000000001E-002   1.0716469792849949E-005   6.4247181542623008E-006   1.0008943887982757     
  0.55000000000000004        1.6351700000000000       0.14249999999999999       0.59499999999999997        6.0000000000000001E-003   2.9000000000000001E-002   8.9312141147338874E-006   5.7821193584716680E-006   1.0014738215215893     
  0.55000000000000004        1.6525099999999999       0.22000000000000000       0.62300000000000000        5.0000000000000001E-003   2.9000000000000001E-002   6.4212961240204285E-006   4.7335508184402310E-006   1.0008251519211442     
  0.64999999999999991        1.6768300000000000        5.9999999999999998E-002  0.57299999999999995        1.0999999999999999E-002   2.8000000000000001E-002   6.6429068066195537E-006   3.3501026392636012E-006  0.99800206960861015     
  0.64999999999999991        1.6648400000000001        9.2499999999999999E-002  0.58799999999999997        8.9999999999999993E-003   2.9999999999999999E-002   6.1298609108472585E-006   3.2193039742716685E-006  0.99869188158950950     
  0.64999999999999991        1.6329700000000000       0.14249999999999999       0.58299999999999996        7.0000000000000001E-003   2.8000000000000001E-002   5.4692215322150429E-006   3.0498381974395457E-006   1.0000462027002548     
  0.64999999999999991        1.6450600000000000       0.22000000000000000       0.57999999999999996        6.0000000000000001E-003   2.8000000000000001E-002   4.1628401777047404E-006   2.6031929807724592E-006  0.99958653305428746     
