   0.30400E+00  -0.47461E+01   0.28548E-02  -0.30368E-02  -0.78711E-04   0.32620-317  -0.30122E-02   0.28793E-02  -0.78711E-04
   0.30400E+00  -0.45112E+01   0.36671E-02  -0.39042E-02  -0.10302E-03   0.41260-317  -0.38732E-02   0.36981E-02  -0.10302E-03
   0.30400E+00  -0.42762E+01   0.47136E-02  -0.50234E-02  -0.13502E-03   0.52188-317  -0.49837E-02   0.47534E-02  -0.13502E-03
   0.30400E+00  -0.40413E+01   0.60599E-02  -0.64675E-02  -0.17719E-03   0.66010-317  -0.64143E-02   0.61131E-02  -0.17719E-03
   0.30400E+00  -0.38063E+01   0.77910E-02  -0.83288E-02  -0.23289E-03   0.83493-317  -0.82568E-02   0.78630E-02  -0.23289E-03
   0.30400E+00  -0.35714E+01   0.10019E-01  -0.10728E-01  -0.30659E-03   0.10561-316  -0.10632E-01   0.10115E-01  -0.30659E-03
   0.30400E+00  -0.33364E+01   0.12890E-01  -0.13821E-01  -0.40433E-03   0.13358-316  -0.13699E-01   0.13012E-01  -0.40433E-03
   0.30400E+00  -0.31014E+01   0.16598E-01  -0.17821E-01  -0.53427E-03   0.16896-316  -0.17666E-01   0.16752E-01  -0.53427E-03
   0.30400E+00  -0.28665E+01   0.21374E-01  -0.22984E-01  -0.70749E-03   0.21370-316  -0.22789E-01   0.21569E-01  -0.70749E-03
   0.30400E+00  -0.26315E+01   0.27526E-01  -0.29661E-01  -0.93909E-03   0.27031-316  -0.29404E-01   0.27783E-01  -0.93909E-03
   0.30400E+00  -0.23966E+01   0.35460E-01  -0.38298E-01  -0.12498E-02   0.34190-316  -0.37959E-01   0.35799E-01  -0.12498E-02
   0.30400E+00  -0.21616E+01   0.45693E-01  -0.49460E-01  -0.16680E-02   0.43245-316  -0.49029E-01   0.46124E-01  -0.16680E-02
   0.30400E+00  -0.19267E+01   0.58868E-01  -0.63920E-01  -0.22335E-02   0.54699-316  -0.63335E-01   0.59453E-01  -0.22335E-02
   0.30400E+00  -0.16917E+01   0.75862E-01  -0.82609E-01  -0.30014E-02   0.69186-316  -0.81865E-01   0.76606E-01  -0.30014E-02
   0.30400E+00  -0.14567E+01   0.97737E-01  -0.10684E+00  -0.40492E-02   0.87510-316  -0.10584E+00   0.98738E-01  -0.40492E-02
   0.30400E+00  -0.12218E+01   0.12590E+00  -0.13819E+00  -0.55206E-02   0.11069-315  -0.13694E+00   0.12715E+00  -0.55206E-02
   0.30400E+00  -0.98682E+00   0.16176E+00  -0.17863E+00  -0.75940E-02   0.14000-315  -0.17695E+00   0.16344E+00  -0.75940E-02
   0.30400E+00  -0.75186E+00   0.20733E+00  -0.23051E+00  -0.10521E-01   0.17708-315  -0.22837E+00   0.20947E+00  -0.10521E-01
   0.30400E+00  -0.51691E+00   0.26474E+00  -0.29709E+00  -0.14683E-01   0.22399-315  -0.29411E+00   0.26773E+00  -0.14683E-01
   0.30400E+00  -0.28195E+00   0.33635E+00  -0.38155E+00  -0.20636E-01   0.28331-315  -0.37762E+00   0.34027E+00  -0.20636E-01
   0.30400E+00  -0.46992E-01   0.42440E+00  -0.48768E+00  -0.29156E-01   0.35835-315  -0.48271E+00   0.42937E+00  -0.29156E-01
   0.30400E+00   0.18797E+00   0.53099E+00  -0.61992E+00  -0.41272E-01   0.45326-315  -0.61354E+00   0.53738E+00  -0.41272E-01
   0.30400E+00   0.42292E+00   0.65794E+00  -0.78318E+00  -0.58217E-01   0.57330-315  -0.77438E+00   0.66674E+00  -0.58217E-01
   0.30400E+00   0.65788E+00   0.82291E+00  -0.98831E+00  -0.77061E-01   0.72515-315  -0.97704E+00   0.83419E+00  -0.77061E-01
   0.30400E+00   0.89284E+00   0.10409E+01  -0.12501E+01  -0.97471E-01   0.91721-315  -0.12358E+01   0.10551E+01  -0.97471E-01
   0.30400E+00   0.11278E+01   0.13165E+01  -0.15812E+01  -0.12329E+00   0.11601-314  -0.15631E+01   0.13346E+01  -0.12329E+00
   0.30400E+00   0.13628E+01   0.16652E+01  -0.19999E+01  -0.15594E+00   0.14674-314  -0.19771E+01   0.16881E+01  -0.15594E+00
   0.30400E+00   0.15977E+01   0.21063E+01  -0.25296E+01  -0.19724E+00   0.18561-314  -0.25008E+01   0.21352E+01  -0.19724E+00
   0.30400E+00   0.18327E+01   0.26641E+01  -0.31996E+01  -0.24948E+00   0.23476-314  -0.31631E+01   0.27007E+01  -0.24948E+00
   0.30400E+00   0.20676E+01   0.33698E+01  -0.40471E+01  -0.31556E+00   0.29694-314  -0.40009E+01   0.34159E+01  -0.31556E+00
   0.30400E+00   0.23026E+01   0.42623E+01  -0.51189E+01  -0.39913E+00   0.37559-314  -0.50605E+01   0.43207E+01  -0.39913E+00
   0.35000E+00  -0.92103E+01   0.23816E-04  -0.24950E-04  -0.47503E-06   0.33774-319  -0.24766E-04   0.24000E-04  -0.47503E-06
   0.35000E+00  -0.89754E+01   0.30124E-04  -0.31559E-04  -0.60084E-06   0.42717-319  -0.31325E-04   0.30357E-04  -0.60084E-06
   0.35000E+00  -0.87404E+01   0.38102E-04  -0.39917E-04  -0.75998E-06   0.54031-319  -0.39622E-04   0.38397E-04  -0.75998E-06
   0.35000E+00  -0.85055E+01   0.48194E-04  -0.50489E-04  -0.96126E-06   0.68344-319  -0.50116E-04   0.48567E-04  -0.96126E-06
   0.35000E+00  -0.82705E+01   0.60958E-04  -0.63862E-04  -0.12159E-05   0.86447-319  -0.63390E-04   0.61430E-04  -0.12159E-05
   0.35000E+00  -0.80356E+01   0.77103E-04  -0.80776E-04  -0.15379E-05   0.10934-318  -0.80179E-04   0.77700E-04  -0.15379E-05
   0.35000E+00  -0.78006E+01   0.97524E-04  -0.10217E-03  -0.19452E-05   0.13830-318  -0.10141E-03   0.98279E-04  -0.19452E-05
   0.35000E+00  -0.75656E+01   0.12335E-03  -0.12923E-03  -0.24604E-05   0.17493-318  -0.12827E-03   0.12431E-03  -0.24604E-05
   0.35000E+00  -0.73307E+01   0.15602E-03  -0.16346E-03  -0.31121E-05   0.22126-318  -0.16225E-03   0.15723E-03  -0.31121E-05
   0.35000E+00  -0.70957E+01   0.19735E-03  -0.20675E-03  -0.39363E-05   0.27986-318  -0.20522E-03   0.19888E-03  -0.39363E-05
   0.35000E+00  -0.68608E+01   0.24962E-03  -0.26151E-03  -0.49788E-05   0.35398-318  -0.25958E-03   0.25155E-03  -0.49788E-05
   0.35000E+00  -0.66258E+01   0.31573E-03  -0.33077E-03  -0.62975E-05   0.44774-318  -0.32833E-03   0.31817E-03  -0.62975E-05
   0.35000E+00  -0.63908E+01   0.39935E-03  -0.41838E-03  -0.79654E-05   0.56632-318  -0.41528E-03   0.40244E-03  -0.79654E-05
   0.35000E+00  -0.61559E+01   0.50512E-03  -0.52918E-03  -0.10075E-04   0.71632-318  -0.52527E-03   0.50903E-03  -0.10075E-04
   0.35000E+00  -0.59209E+01   0.63891E-03  -0.66934E-03  -0.12744E-04   0.90604-318  -0.66440E-03   0.64385E-03  -0.12744E-04
   0.35000E+00  -0.56860E+01   0.80813E-03  -0.84662E-03  -0.16119E-04   0.11460-317  -0.84036E-03   0.81438E-03  -0.16119E-04
   0.35000E+00  -0.54510E+01   0.10364E-02  -0.10863E-02  -0.20886E-04   0.14495-317  -0.10782E-02   0.10445E-02  -0.20886E-04
   0.35000E+00  -0.52161E+01   0.13341E-02  -0.13990E-02  -0.27246E-04   0.18334-317  -0.13886E-02   0.13445E-02  -0.27246E-04
   0.35000E+00  -0.49811E+01   0.17178E-02  -0.18025E-02  -0.35579E-04   0.23190-317  -0.17890E-02   0.17313E-02  -0.35579E-04
   0.35000E+00  -0.47461E+01   0.22128E-02  -0.23233E-02  -0.46514E-04   0.29333-317  -0.23058E-02   0.22303E-02  -0.46514E-04
   0.35000E+00  -0.45112E+01   0.28517E-02  -0.29960E-02  -0.60881E-04   0.37101-317  -0.29734E-02   0.28742E-02  -0.60881E-04
   0.35000E+00  -0.42762E+01   0.36774E-02  -0.38664E-02  -0.79787E-04   0.46928-317  -0.38369E-02   0.37068E-02  -0.79787E-04
   0.35000E+00  -0.40413E+01   0.47433E-02  -0.49912E-02  -0.10471E-03   0.59357-317  -0.49528E-02   0.47818E-02  -0.10471E-03
   0.35000E+00  -0.38063E+01   0.61227E-02  -0.64473E-02  -0.13762E-03   0.75078-317  -0.63980E-02   0.61720E-02  -0.13762E-03
   0.35000E+00  -0.35714E+01   0.79091E-02  -0.83353E-02  -0.18118E-03   0.94963-317  -0.82715E-02   0.79730E-02  -0.18118E-03
   0.35000E+00  -0.33364E+01   0.10217E-01  -0.10783E-01  -0.23894E-03   0.12011-316  -0.10695E-01   0.10305E-01  -0.23894E-03
   0.35000E+00  -0.31014E+01   0.13211E-01  -0.13954E-01  -0.31573E-03   0.15193-316  -0.13843E-01   0.13323E-01  -0.31573E-03
   0.35000E+00  -0.28665E+01   0.17100E-01  -0.18078E-01  -0.41809E-03   0.19217-316  -0.17937E-01   0.17241E-01  -0.41809E-03
   0.35000E+00  -0.26315E+01   0.22149E-01  -0.23437E-01  -0.55495E-03   0.24306-316  -0.23259E-01   0.22327E-01  -0.55495E-03
   0.35000E+00  -0.23966E+01   0.28704E-01  -0.30413E-01  -0.73854E-03   0.30744-316  -0.30181E-01   0.28936E-01  -0.73854E-03
   0.35000E+00  -0.21616E+01   0.37209E-01  -0.39495E-01  -0.98572E-03   0.38886-316  -0.39181E-01   0.37524E-01  -0.98572E-03
   0.35000E+00  -0.19267E+01   0.48267E-01  -0.51309E-01  -0.13199E-02   0.49186-316  -0.50907E-01   0.48669E-01  -0.13199E-02
   0.35000E+00  -0.16917E+01   0.62662E-01  -0.66760E-01  -0.17737E-02   0.62213-316  -0.66209E-01   0.63213E-01  -0.17737E-02
   0.35000E+00  -0.14567E+01   0.81439E-01  -0.86924E-01  -0.23929E-02   0.78690-316  -0.86225E-01   0.82138E-01  -0.23929E-02
   0.35000E+00  -0.12218E+01   0.10589E+00  -0.11337E+00  -0.32624E-02   0.99532-316  -0.11242E+00   0.10684E+00  -0.32624E-02
   0.35000E+00  -0.98682E+00   0.13756E+00  -0.14784E+00  -0.44876E-02   0.12589-315  -0.14654E+00   0.13886E+00  -0.44876E-02
   0.35000E+00  -0.75186E+00   0.17858E+00  -0.19265E+00  -0.62171E-02   0.15924-315  -0.19102E+00   0.18022E+00  -0.62171E-02
   0.35000E+00  -0.51691E+00   0.23147E+00  -0.25101E+00  -0.86768E-02   0.20141-315  -0.24882E+00   0.23366E+00  -0.86768E-02
   0.35000E+00  -0.28195E+00   0.29925E+00  -0.32655E+00  -0.12195E-01   0.25476-315  -0.32364E+00   0.30216E+00  -0.12195E-01
   0.35000E+00  -0.46992E-01   0.38509E+00  -0.42335E+00  -0.17230E-01   0.32223-315  -0.41955E+00   0.38889E+00  -0.17230E-01
   0.35000E+00   0.18797E+00   0.49179E+00  -0.54555E+00  -0.24390E-01   0.40757-315  -0.54057E+00   0.49678E+00  -0.24390E-01
   0.35000E+00   0.42292E+00   0.62422E+00  -0.69949E+00  -0.34403E-01   0.51552-315  -0.69303E+00   0.63068E+00  -0.34403E-01
   0.35000E+00   0.65788E+00   0.78878E+00  -0.88794E+00  -0.45539E-01   0.65206-315  -0.87986E+00   0.79686E+00  -0.45539E-01
   0.35000E+00   0.89284E+00   0.99770E+00  -0.11231E+01  -0.57600E-01   0.82476-315  -0.11129E+01   0.10079E+01  -0.57600E-01
   0.35000E+00   0.11278E+01   0.12619E+01  -0.14206E+01  -0.72856E-01   0.10432-314  -0.14077E+01   0.12749E+01  -0.72856E-01
   0.35000E+00   0.13628E+01   0.15962E+01  -0.17968E+01  -0.92152E-01   0.13195-314  -0.17805E+01   0.16125E+01  -0.92152E-01
   0.35000E+00   0.15977E+01   0.20189E+01  -0.22727E+01  -0.11656E+00   0.16690-314  -0.22520E+01   0.20396E+01  -0.11656E+00
   0.35000E+00   0.18327E+01   0.25537E+01  -0.28747E+01  -0.14743E+00   0.21110-314  -0.28485E+01   0.25798E+01  -0.14743E+00
   0.35000E+00   0.20676E+01   0.32300E+01  -0.36360E+01  -0.18648E+00   0.26701-314  -0.36030E+01   0.32631E+01  -0.18648E+00
   0.35000E+00   0.23026E+01   0.40855E+01  -0.45991E+01  -0.23587E+00   0.33773-314  -0.45572E+01   0.41273E+01  -0.23587E+00
   0.36000E+00  -0.92103E+01   0.22476E-04  -0.23494E-04  -0.42320E-06   0.33078-319  -0.23322E-04   0.22647E-04  -0.42320E-06
   0.36000E+00  -0.89754E+01   0.28428E-04  -0.29716E-04  -0.53529E-06   0.41837-319  -0.29499E-04   0.28646E-04  -0.53529E-06
   0.36000E+00  -0.87404E+01   0.35958E-04  -0.37587E-04  -0.67706E-06   0.52919-319  -0.37312E-04   0.36233E-04  -0.67706E-06
   0.36000E+00  -0.85055E+01   0.45481E-04  -0.47542E-04  -0.85638E-06   0.66936-319  -0.47194E-04   0.45829E-04  -0.85638E-06
   0.36000E+00  -0.82705E+01   0.57527E-04  -0.60133E-04  -0.10832E-05   0.84668-319  -0.59694E-04   0.57967E-04  -0.10832E-05
   0.36000E+00  -0.80356E+01   0.72764E-04  -0.76060E-04  -0.13701E-05   0.10709-318  -0.75504E-04   0.73320E-04  -0.13701E-05
   0.36000E+00  -0.78006E+01   0.92036E-04  -0.96205E-04  -0.17330E-05   0.13545-318  -0.95502E-04   0.92739E-04  -0.17330E-05
   0.36000E+00  -0.75656E+01   0.11641E-03  -0.12169E-03  -0.21920E-05   0.17133-318  -0.12080E-03   0.11730E-03  -0.21920E-05
   0.36000E+00  -0.73307E+01   0.14724E-03  -0.15391E-03  -0.27725E-05   0.21671-318  -0.15279E-03   0.14837E-03  -0.27725E-05
   0.36000E+00  -0.70957E+01   0.18624E-03  -0.19468E-03  -0.35068E-05   0.27410-318  -0.19326E-03   0.18767E-03  -0.35068E-05
   0.36000E+00  -0.68608E+01   0.23557E-03  -0.24624E-03  -0.44356E-05   0.34670-318  -0.24444E-03   0.23737E-03  -0.44356E-05
   0.36000E+00  -0.66258E+01   0.29796E-03  -0.31146E-03  -0.56104E-05   0.43852-318  -0.30918E-03   0.30024E-03  -0.56104E-05
   0.36000E+00  -0.63908E+01   0.37688E-03  -0.39395E-03  -0.70964E-05   0.55467-318  -0.39107E-03   0.37976E-03  -0.70964E-05
   0.36000E+00  -0.61559E+01   0.47670E-03  -0.49829E-03  -0.89759E-05   0.70158-318  -0.49465E-03   0.48034E-03  -0.89759E-05
   0.36000E+00  -0.59209E+01   0.60295E-03  -0.63027E-03  -0.11353E-04   0.88739-318  -0.62566E-03   0.60756E-03  -0.11353E-04
   0.36000E+00  -0.56860E+01   0.76265E-03  -0.79719E-03  -0.14360E-04   0.11224-317  -0.79137E-03   0.76847E-03  -0.14360E-04
   0.36000E+00  -0.54510E+01   0.97846E-03  -0.10232E-02  -0.18607E-04   0.14197-317  -0.10157E-02   0.98598E-03  -0.18607E-04
   0.36000E+00  -0.52161E+01   0.12601E-02  -0.13184E-02  -0.24273E-04   0.17957-317  -0.13086E-02   0.12698E-02  -0.24273E-04
   0.36000E+00  -0.49811E+01   0.16233E-02  -0.16993E-02  -0.31697E-04   0.22713-317  -0.16867E-02   0.16359E-02  -0.31697E-04
   0.36000E+00  -0.47461E+01   0.20922E-02  -0.21913E-02  -0.41439E-04   0.28729-317  -0.21751E-02   0.21084E-02  -0.41439E-04
   0.36000E+00  -0.45112E+01   0.26978E-02  -0.28273E-02  -0.54238E-04   0.36338-317  -0.28063E-02   0.27188E-02  -0.54238E-04
   0.36000E+00  -0.42762E+01   0.34811E-02  -0.36506E-02  -0.71082E-04   0.45962-317  -0.36232E-02   0.35084E-02  -0.71082E-04
   0.36000E+00  -0.40413E+01   0.44934E-02  -0.47156E-02  -0.93285E-04   0.58136-317  -0.46800E-02   0.45291E-02  -0.93285E-04
   0.36000E+00  -0.38063E+01   0.58040E-02  -0.60951E-02  -0.12261E-03   0.73533-317  -0.60492E-02   0.58499E-02  -0.12261E-03
   0.36000E+00  -0.35714E+01   0.75020E-02  -0.78846E-02  -0.16141E-03   0.93009-317  -0.78248E-02   0.75618E-02  -0.16141E-03
   0.36000E+00  -0.33364E+01   0.96988E-02  -0.10207E-01  -0.21287E-03   0.11764-316  -0.10125E-01   0.97810E-02  -0.21287E-03
   0.36000E+00  -0.31014E+01   0.12552E-01  -0.13218E-01  -0.28128E-03   0.14880-316  -0.13114E-01   0.12656E-01  -0.28128E-03
   0.36000E+00  -0.28665E+01   0.16261E-01  -0.17137E-01  -0.37247E-03   0.18821-316  -0.17006E-01   0.16392E-01  -0.37247E-03
   0.36000E+00  -0.26315E+01   0.21080E-01  -0.22234E-01  -0.49440E-03   0.23806-316  -0.22069E-01   0.21245E-01  -0.49440E-03
   0.36000E+00  -0.23966E+01   0.27344E-01  -0.28875E-01  -0.65796E-03   0.30111-316  -0.28660E-01   0.27559E-01  -0.65796E-03
   0.36000E+00  -0.21616E+01   0.35479E-01  -0.37531E-01  -0.87817E-03   0.38086-316  -0.37236E-01   0.35775E-01  -0.87817E-03
   0.36000E+00  -0.19267E+01   0.46087E-01  -0.48827E-01  -0.11759E-02   0.48174-316  -0.48439E-01   0.46475E-01  -0.11759E-02
   0.36000E+00  -0.16917E+01   0.59930E-01  -0.63588E-01  -0.15801E-02   0.60933-316  -0.63091E-01   0.60427E-01  -0.15801E-02
   0.36000E+00  -0.14567E+01   0.77995E-01  -0.82914E-01  -0.21318E-02   0.77071-316  -0.82259E-01   0.78651E-01  -0.21318E-02
   0.36000E+00  -0.12218E+01   0.10158E+00  -0.10829E+00  -0.29064E-02   0.97484-316  -0.10740E+00   0.10248E+00  -0.29064E-02
   0.36000E+00  -0.98682E+00   0.13226E+00  -0.14144E+00  -0.39980E-02   0.12330-315  -0.14025E+00   0.13345E+00  -0.39980E-02
   0.36000E+00  -0.75186E+00   0.17212E+00  -0.18474E+00  -0.55387E-02   0.15596-315  -0.18319E+00   0.17366E+00  -0.55387E-02
   0.36000E+00  -0.51691E+00   0.22372E+00  -0.24119E+00  -0.77301E-02   0.19727-315  -0.23918E+00   0.22573E+00  -0.77301E-02
   0.36000E+00  -0.28195E+00   0.29011E+00  -0.31458E+00  -0.10864E-01   0.24951-315  -0.31184E+00   0.29285E+00  -0.10864E-01
   0.36000E+00  -0.46992E-01   0.37476E+00  -0.40902E+00  -0.15350E-01   0.31560-315  -0.40546E+00   0.37832E+00  -0.15350E-01
   0.36000E+00   0.18797E+00   0.48053E+00  -0.52858E+00  -0.21729E-01   0.39919-315  -0.52398E+00   0.48513E+00  -0.21729E-01
   0.36000E+00   0.42292E+00   0.61271E+00  -0.68009E+00  -0.30649E-01   0.50491-315  -0.67401E+00   0.61879E+00  -0.30649E-01
   0.36000E+00   0.65788E+00   0.77571E+00  -0.86456E+00  -0.40570E-01   0.63864-315  -0.85685E+00   0.78342E+00  -0.40570E-01
   0.36000E+00   0.89284E+00   0.98116E+00  -0.10935E+01  -0.51315E-01   0.80779-315  -0.10838E+01   0.99091E+00  -0.51315E-01
   0.36000E+00   0.11278E+01   0.12410E+01  -0.13832E+01  -0.64906E-01   0.10217-314  -0.13708E+01   0.12534E+01  -0.64906E-01
   0.36000E+00   0.13628E+01   0.15697E+01  -0.17495E+01  -0.82097E-01   0.12924-314  -0.17339E+01   0.15853E+01  -0.82097E-01
   0.36000E+00   0.15977E+01   0.19855E+01  -0.22129E+01  -0.10384E+00   0.16346-314  -0.21932E+01   0.20052E+01  -0.10384E+00
   0.36000E+00   0.18327E+01   0.25113E+01  -0.27990E+01  -0.13134E+00   0.20676-314  -0.27740E+01   0.25363E+01  -0.13134E+00
   0.36000E+00   0.20676E+01   0.31765E+01  -0.35403E+01  -0.16613E+00   0.26152-314  -0.35087E+01   0.32080E+01  -0.16613E+00
   0.36000E+00   0.23026E+01   0.40178E+01  -0.44780E+01  -0.21013E+00   0.33078-314  -0.44380E+01   0.40577E+01  -0.21013E+00
   0.36800E+00  -0.92103E+01   0.21436E-04  -0.22369E-04  -0.38557E-06   0.32549-319  -0.22207E-04   0.21598E-04  -0.38557E-06
   0.36800E+00  -0.89754E+01   0.27113E-04  -0.28294E-04  -0.48769E-06   0.41170-319  -0.28089E-04   0.27318E-04  -0.48769E-06
   0.36800E+00  -0.87404E+01   0.34294E-04  -0.35787E-04  -0.61686E-06   0.52075-319  -0.35528E-04   0.34554E-04  -0.61686E-06
   0.36800E+00  -0.85055E+01   0.43377E-04  -0.45266E-04  -0.78024E-06   0.65869-319  -0.44938E-04   0.43705E-04  -0.78024E-06
   0.36800E+00  -0.82705E+01   0.54866E-04  -0.57255E-04  -0.98689E-06   0.83314-319  -0.56840E-04   0.55281E-04  -0.98689E-06
   0.36800E+00  -0.80356E+01   0.69398E-04  -0.72419E-04  -0.12483E-05   0.10538-318  -0.71894E-04   0.69922E-04  -0.12483E-05
   0.36800E+00  -0.78006E+01   0.87778E-04  -0.91599E-04  -0.15789E-05   0.13329-318  -0.90936E-04   0.88441E-04  -0.15789E-05
   0.36800E+00  -0.75656E+01   0.11103E-03  -0.11586E-03  -0.19971E-05   0.16859-318  -0.11502E-03   0.11187E-03  -0.19971E-05
   0.36800E+00  -0.73307E+01   0.14043E-03  -0.14655E-03  -0.25260E-05   0.21324-318  -0.14548E-03   0.14149E-03  -0.25260E-05
   0.36800E+00  -0.70957E+01   0.17763E-03  -0.18536E-03  -0.31950E-05   0.26972-318  -0.18402E-03   0.17897E-03  -0.31950E-05
   0.36800E+00  -0.68608E+01   0.22467E-03  -0.23445E-03  -0.40412E-05   0.34116-318  -0.23275E-03   0.22637E-03  -0.40412E-05
   0.36800E+00  -0.66258E+01   0.28418E-03  -0.29655E-03  -0.51116E-05   0.43152-318  -0.29440E-03   0.28633E-03  -0.51116E-05
   0.36800E+00  -0.63908E+01   0.35944E-03  -0.37509E-03  -0.64654E-05   0.54580-318  -0.37237E-03   0.36216E-03  -0.64654E-05
   0.36800E+00  -0.61559E+01   0.45464E-03  -0.47444E-03  -0.81778E-05   0.69036-318  -0.47100E-03   0.45808E-03  -0.81778E-05
   0.36800E+00  -0.59209E+01   0.57506E-03  -0.60009E-03  -0.10344E-04   0.87321-318  -0.59575E-03   0.57941E-03  -0.10344E-04
   0.36800E+00  -0.56860E+01   0.72736E-03  -0.75903E-03  -0.13083E-04   0.11045-317  -0.75353E-03   0.73286E-03  -0.13083E-04
   0.36800E+00  -0.54510E+01   0.93343E-03  -0.97445E-03  -0.16952E-04   0.13970-317  -0.96734E-03   0.94054E-03  -0.16952E-04
   0.36800E+00  -0.52161E+01   0.12025E-02  -0.12560E-02  -0.22115E-04   0.17670-317  -0.12467E-02   0.12117E-02  -0.22115E-04
   0.36800E+00  -0.49811E+01   0.15498E-02  -0.16194E-02  -0.28879E-04   0.22350-317  -0.16075E-02   0.15617E-02  -0.28879E-04
   0.36800E+00  -0.47461E+01   0.19982E-02  -0.20890E-02  -0.37754E-04   0.28270-317  -0.20737E-02   0.20135E-02  -0.37754E-04
   0.36800E+00  -0.45112E+01   0.25778E-02  -0.26964E-02  -0.49416E-04   0.35757-317  -0.26766E-02   0.25976E-02  -0.49416E-04
   0.36800E+00  -0.42762E+01   0.33277E-02  -0.34829E-02  -0.64762E-04   0.45228-317  -0.34572E-02   0.33534E-02  -0.64762E-04
   0.36800E+00  -0.40413E+01   0.42978E-02  -0.45013E-02  -0.84991E-04   0.57206-317  -0.44678E-02   0.43313E-02  -0.84991E-04
   0.36800E+00  -0.38063E+01   0.55540E-02  -0.58208E-02  -0.11171E-03   0.72358-317  -0.57774E-02   0.55974E-02  -0.11171E-03
   0.36800E+00  -0.35714E+01   0.71822E-02  -0.75330E-02  -0.14706E-03   0.91522-317  -0.74763E-02   0.72389E-02  -0.14706E-03
   0.36800E+00  -0.33364E+01   0.92909E-02  -0.97564E-02  -0.19394E-03   0.11576-316  -0.96788E-02   0.93685E-02  -0.19394E-03
   0.36800E+00  -0.31014E+01   0.12031E-01  -0.12642E-01  -0.25627E-03   0.14642-316  -0.12544E-01   0.12129E-01  -0.25627E-03
   0.36800E+00  -0.28665E+01   0.15597E-01  -0.16399E-01  -0.33936E-03   0.18520-316  -0.16276E-01   0.15720E-01  -0.33936E-03
   0.36800E+00  -0.26315E+01   0.20233E-01  -0.21289E-01  -0.45044E-03   0.23426-316  -0.21134E-01   0.20388E-01  -0.45044E-03
   0.36800E+00  -0.23966E+01   0.26262E-01  -0.27664E-01  -0.59946E-03   0.29630-316  -0.27461E-01   0.26465E-01  -0.59946E-03
   0.36800E+00  -0.21616E+01   0.34100E-01  -0.35980E-01  -0.80009E-03   0.37478-316  -0.35700E-01   0.34380E-01  -0.80009E-03
   0.36800E+00  -0.19267E+01   0.44340E-01  -0.46859E-01  -0.10713E-02   0.47404-316  -0.46482E-01   0.44717E-01  -0.10713E-02
