 Nu  Z Q2 pt2 MULT-RATIO STAT SYS mult_d mult_a R_a
   12.970000000000001       0.39000000000000001        2.5099999999999998        2.3000000000000000E-002  0.85899999999999999        5.0000000000000001E-003   2.5000000000000001E-002   1.0419774494182664E-004   9.2353918498964781E-005  0.88633317880848339     
   14.010000000000000       0.40000000000000002        2.5499999999999998        7.2999999999999995E-002  0.88800000000000001        6.0000000000000001E-003   2.5999999999999999E-002   6.9336363480662020E-005   6.1431153522529286E-005  0.88598753148717546     
   15.220000000000001       0.39000000000000001        2.5400000000000000       0.18099999999999999       0.88500000000000001        4.0000000000000001E-003   3.5000000000000003E-002   4.0511710634786766E-005   3.6293287111744027E-005  0.89587150340127963     
   16.190000000000001       0.39000000000000001        2.5800000000000001       0.38300000000000001       0.88600000000000001        7.0000000000000001E-003   2.7000000000000000E-002   1.3138860055305020E-005   1.2125143317568117E-005  0.92284591406941729     
   16.760000000000002       0.41999999999999998        2.6099999999999999       0.58499999999999996       0.90000000000000002        1.2000000000000000E-002   2.5999999999999999E-002   2.8667933943447291E-006   2.8951453620488218E-006   1.0098897840911807     
   16.989999999999998       0.45000000000000001        2.5499999999999998       0.78700000000000003       0.93500000000000005        2.0000000000000000E-002   2.8000000000000001E-002  -2.5821100802906963E-007   4.6107015990955669E-008 -0.17856332440236203     
   17.289999999999999       0.47999999999999998        2.5600000000000001       0.98799999999999999       0.93100000000000005        2.9000000000000001E-002   2.7000000000000000E-002  -1.0866526503515628E-006  -7.6489759298342540E-007  0.70390256972728082     
   17.199999999999999       0.51000000000000001        2.4800000000000000        1.2240000000000000       0.93200000000000005        3.5999999999999997E-002   2.7000000000000000E-002  -1.3499033029093524E-006  -1.0487440557850501E-006  0.77690309633643029     
   17.969999999999999       0.54000000000000004        2.6200000000000001        1.7829999999999999        1.0580000000000001        5.0000000000000003E-002   3.1000000000000000E-002  -1.1358283410324710E-006  -9.2876840995325752E-007  0.81770138708548556     
