 Nu  Z Q2 pt2 MULT-RATIO STAT SYS mult_d mult_a R_a
   12.880000000000001       0.39000000000000001        2.4900000000000002        2.3000000000000000E-002  0.94799999999999995        7.0000000000000001E-003   2.7000000000000000E-002   1.0568545857821258E-004   9.3548014899734474E-005  0.88515502660665668     
   13.830000000000000       0.40000000000000002        2.5400000000000000        7.2999999999999995E-002  0.96699999999999997        8.9999999999999993E-003   2.8000000000000001E-002   7.0656879129294613E-005   6.2533790755321648E-005  0.88503471319319704     
   15.130000000000001       0.39000000000000001        2.5499999999999998       0.18099999999999999       0.95799999999999996        6.0000000000000001E-003   3.4000000000000002E-002   4.0704182037259861E-005   3.6426168681793204E-005  0.89489990606983227     
   16.190000000000001       0.40000000000000002        2.5800000000000001       0.38300000000000001       0.94099999999999995        1.0999999999999999E-002   2.8000000000000001E-002   1.2542794503471695E-005   1.1484562132771435E-005  0.91563025525074548     
   16.660000000000000       0.42999999999999999        2.6299999999999999       0.58499999999999996       0.95599999999999996        1.7999999999999999E-002   2.7000000000000000E-002   2.8905663363051756E-006   2.8477922622762689E-006  0.98520218218427669     
   17.020000000000000       0.45000000000000001        2.5499999999999998       0.78600000000000003       0.96899999999999997        2.9000000000000001E-002   2.8000000000000001E-002  -2.4643237853527979E-007   2.5783103609098623E-008 -0.10462547073702598     
   17.250000000000000       0.48999999999999999        2.4900000000000002       0.98699999999999999       0.95199999999999996        4.2999999999999997E-002   2.7000000000000000E-002  -1.0282539160025461E-006  -7.4303644616508565E-007  0.72261961233634220     
   17.550000000000001       0.52000000000000002        2.4700000000000002        1.2210000000000001       0.92400000000000004        5.2999999999999999E-002   2.7000000000000000E-002  -1.2066303060117512E-006  -9.5126307707083175E-007  0.78836332249520635     
   17.410000000000000       0.55000000000000004        2.6200000000000001        1.7700000000000000       0.95699999999999996        6.8000000000000005E-002   2.8000000000000001E-002  -1.1064435402530840E-006  -9.1653910627789659E-007  0.82836500276213887     
