 kt up u1
  0.10000000149011612       0.22767133814143112       0.18552289451965884     
  0.20000000298023224       0.21747212478697081       0.17844658268450905     
  0.30000001192092896       0.20167897650243732       0.16735590176935733     
  0.40000000596046448       0.18188421724126194       0.15321005488415235     
  0.50000000000000000       0.15988037635111885       0.13712121088527993     
  0.60000002384185791       0.13739778592465768       0.12022536895384366     
  0.69999998807907104       0.11586687771680454       0.10352631411827339     
  0.80000001192092896        9.6297917888755830E-002   8.7815539416973884E-002
  0.90000003576278687        7.9253671029969580E-002   7.3626326831098460E-002
   1.0000000000000000        6.4905499739466049E-002   6.1238190468370042E-002
