 kx ky u
  -2.9000000953674316       -2.9000000953674316        6.4780273541934106E-003
  -2.9000000953674316       -2.7999999523162842        7.1720610222771900E-003
  -2.9000000953674316       -2.7000000476837158        7.9123402185195518E-003
  -2.9000000953674316       -2.5999999046325684        8.6999498743465832E-003
  -2.9000000953674316       -2.5000000000000000        9.5356645258052770E-003
  -2.9000000953674316       -2.4000000953674316        1.0419747995077723E-002
  -2.9000000953674316       -2.2999999523162842        1.1284111073248553E-002
  -2.9000000953674316       -2.2000000476837158        1.2259534388195062E-002
  -2.9000000953674316       -2.0999999046325684        1.3280516010410285E-002
  -2.9000000953674316       -2.0000000000000000        1.4344718067916120E-002
  -2.9000000953674316       -1.8999999761581421        1.5472754837898003E-002
  -2.9000000953674316       -1.7999999523162842        1.6592926946863411E-002
  -2.9000000953674316       -1.6999999284744263        1.7754442265702802E-002
  -2.9000000953674316       -1.6000000238418579        1.8991055615803526E-002
  -2.9000000953674316       -1.5000000000000000        2.0195038440231693E-002
  -2.9000000953674316       -1.3999999761581421        2.1403410429852339E-002
  -2.9000000953674316       -1.2999999523162842        2.2614040435103264E-002
  -2.9000000953674316       -1.1999999284744263        2.3811411588400465E-002
  -2.9000000953674316       -1.1000000238418579        2.4982350784121060E-002
  -2.9000000953674316       -1.0000000000000000        2.6116026989983391E-002
  -2.9000000953674316      -0.89999985694885254        2.7197930740786330E-002
  -2.9000000953674316      -0.79999995231628418        2.8214226304678004E-002
  -2.9000000953674316      -0.70000004768371582        2.9152331228523818E-002
  -2.9000000953674316      -0.59999990463256836        2.9997450691340861E-002
  -2.9000000953674316      -0.50000000000000000        3.0737590220661627E-002
  -2.9000000953674316      -0.39999985694885254        3.1359683320097531E-002
  -2.9000000953674316      -0.29999995231628418        3.1855108336245906E-002
  -2.9000000953674316      -0.20000004768371582        3.2215957184568184E-002
  -2.9000000953674316       -9.9999904632568359E-002   3.2433229484325359E-002
  -2.9000000953674316        0.0000000000000000        3.2506660096298150E-002
  -2.9000000953674316       0.10000014305114746        3.2433229134688719E-002
  -2.9000000953674316       0.20000004768371582        3.2215957184568184E-002
  -2.9000000953674316       0.29999995231628418        3.1855108336245906E-002
  -2.9000000953674316       0.40000009536743164        3.1359681980657937E-002
  -2.9000000953674316       0.50000000000000000        3.0737590220661627E-002
  -2.9000000953674316       0.60000014305114746        2.9997448792928174E-002
  -2.9000000953674316       0.70000004768371582        2.9152331228523818E-002
  -2.9000000953674316       0.79999995231628418        2.8214226304678004E-002
  -2.9000000953674316       0.90000009536743164        2.7197928225331427E-002
  -2.9000000953674316        1.0000000000000000        2.6116026989983391E-002
  -2.9000000953674316        1.0999999046325684        2.4982352166225609E-002
  -2.9000000953674316        1.2000002861022949        2.3811407326930972E-002
  -2.9000000953674316        1.3000001907348633        2.2614037547175374E-002
  -2.9000000953674316        1.4000000953674316        2.1403408976172072E-002
  -2.9000000953674316        1.5000000000000000        2.0195038440231693E-002
  -2.9000000953674316        1.5999999046325684        1.8991057052991891E-002
  -2.9000000953674316        1.7000002861022949        1.7754438034638814E-002
  -2.9000000953674316        1.8000001907348633        1.6592924190158221E-002
  -2.9000000953674316        1.9000000953674316        1.5472753497796601E-002
  -2.9000000953674316        2.0000000000000000        1.4344718067916120E-002
  -2.9000000953674316        2.0999999046325684        1.3280516010410285E-002
  -2.9000000953674316        2.2000002861022949        1.2259532007482603E-002
  -2.9000000953674316        2.3000001907348633        1.1284108803349176E-002
  -2.9000000953674316        2.4000000953674316        1.0419747995077723E-002
  -2.9000000953674316        2.5000000000000000        9.5356645258052770E-003
  -2.9000000953674316        2.5999999046325684        8.6999498743465832E-003
  -2.9000000953674316        2.7000002861022949        7.9123383974673452E-003
  -2.9000000953674316        2.8000001907348633        7.1720593129893625E-003
  -2.9000000953674316        2.9000000953674316        6.4780273541934106E-003
  -2.9000000953674316        3.0000000000000000        5.8289467833213988E-003
  -2.7999999523162842       -2.9000000953674316        7.1720610222771900E-003
  -2.7999999523162842       -2.7999999523162842        7.9406831801184796E-003
  -2.7999999523162842       -2.7000000476837158        8.7626147961565783E-003
  -2.7999999523162842       -2.5999999046325684        9.6394540215342054E-003
  -2.7999999523162842       -2.5000000000000000        1.0507761077721105E-002
  -2.7999999523162842       -2.4000000953674316        1.1493193359793574E-002
  -2.7999999523162842       -2.2999999523162842        1.2535273713046757E-002
  -2.7999999523162842       -2.2000000476837158        1.3633439108121785E-002
  -2.7999999523162842       -2.0999999046325684        1.4786284017975814E-002
  -2.7999999523162842       -2.0000000000000000        1.6005216793838505E-002
  -2.7999999523162842       -1.8999999761581421        1.7244151738526125E-002
  -2.7999999523162842       -1.7999999523162842        1.8587738053592893E-002
  -2.7999999523162842       -1.6999999284744263        1.9913416211238415E-002
  -2.7999999523162842       -1.6000000238418579        2.1277079557394593E-002
  -2.7999999523162842       -1.5000000000000000        2.2660690553576585E-002
  -2.7999999523162842       -1.3999999761581421        2.4058402762162499E-002
  -2.7999999523162842       -1.2999999523162842        2.5460672863169352E-002
  -2.7999999523162842       -1.1999999284744263        2.6850502804688776E-002
  -2.7999999523162842       -1.1000000238418579        2.8214230549299845E-002
  -2.7999999523162842       -1.0000000000000000        2.9538258229487253E-002
  -2.7999999523162842      -0.89999985694885254        3.0806143871286853E-002
  -2.7999999523162842      -0.79999995231628418        3.1998828861966491E-002
  -2.7999999523162842      -0.70000004768371582        3.3100835398529253E-002
  -2.7999999523162842      -0.59999990463256836        3.4096653761079274E-002
  -2.7999999523162842      -0.50000000000000000        3.4969567347694144E-002
  -2.7999999523162842      -0.39999985694885254        3.5705812450364374E-002
  -2.7999999523162842      -0.29999995231628418        3.6292612067580061E-002
  -2.7999999523162842      -0.20000004768371582        3.6718963866992943E-002
  -2.7999999523162842       -9.9999904632568359E-002   3.6978482279060393E-002
  -2.7999999523162842        0.0000000000000000        3.7065499501957096E-002
  -2.7999999523162842       0.10000014305114746        3.6978481864668108E-002
  -2.7999999523162842       0.20000004768371582        3.6718963866992943E-002
  -2.7999999523162842       0.29999995231628418        3.6292612067580061E-002
  -2.7999999523162842       0.40000009536743164        3.5705810866736201E-002
  -2.7999999523162842       0.50000000000000000        3.4969567347694144E-002
  -2.7999999523162842       0.60000014305114746        3.4096651523521260E-002
  -2.7999999523162842       0.70000004768371582        3.3100835398529253E-002
  -2.7999999523162842       0.79999995231628418        3.1998828861966491E-002
  -2.7999999523162842       0.90000009536743164        3.0806140925414418E-002
  -2.7999999523162842        1.0000000000000000        2.9538258229487253E-002
  -2.7999999523162842        1.0999999046325684        2.8214232159328945E-002
  -2.7999999523162842        1.2000002861022949        2.6850497854458779E-002
  -2.7999999523162842        1.3000001907348633        2.5460669518230002E-002
  -2.7999999523162842        1.4000000953674316        2.4058401083545112E-002
  -2.7999999523162842        1.5000000000000000        2.2660690553576585E-002
  -2.7999999523162842        1.5999999046325684        2.1277081206671326E-002
  -2.7999999523162842        1.7000002861022949        1.9913411360461576E-002
  -2.7999999523162842        1.8000001907348633        1.8587734902377726E-002
  -2.7999999523162842        1.9000000953674316        1.7244150215870297E-002
  -2.7999999523162842        2.0000000000000000        1.6005216793838505E-002
  -2.7999999523162842        2.0999999046325684        1.4786284017975814E-002
  -2.7999999523162842        2.2000002861022949        1.3633436423926833E-002
  -2.7999999523162842        2.3000001907348633        1.2535271161249219E-002
  -2.7999999523162842        2.4000000953674316        1.1493193359793574E-002
  -2.7999999523162842        2.5000000000000000        1.0507761077721105E-002
  -2.7999999523162842        2.5999999046325684        9.6394540215342054E-003
  -2.7999999523162842        2.7000002861022949        8.7626127715918958E-003
  -2.7999999523162842        2.8000001907348633        7.9406812846729135E-003
  -2.7999999523162842        2.9000000953674316        7.1720610222771900E-003
  -2.7999999523162842        3.0000000000000000        6.4549215878023517E-003
  -2.7000000476837158       -2.9000000953674316        7.9123402185195518E-003
  -2.7000000476837158       -2.7999999523162842        8.7626147961565783E-003
  -2.7000000476837158       -2.7000000476837158        9.6743155808006777E-003
  -2.7000000476837158       -2.5999999046325684        1.0584634132754893E-002
  -2.7000000476837158       -2.5000000000000000        1.1620697196972816E-002
  -2.7000000476837158       -2.4000000953674316        1.2722974306403829E-002
  -2.7000000476837158       -2.2999999523162842        1.3892071745647579E-002
  -2.7000000476837158       -2.2000000476837158        1.5163316683328768E-002
  -2.7000000476837158       -2.0999999046325684        1.6436287197336263E-002
  -2.7000000476837158       -2.0000000000000000        1.7789279785225789E-002
  -2.7000000476837158       -1.8999999761581421        1.9256993965691964E-002
  -2.7000000476837158       -1.7999999523162842        2.0726479701683471E-002
  -2.7000000476837158       -1.6999999284744263        2.2247151449570016E-002
  -2.7000000476837158       -1.6000000238418579        2.3811411825148864E-002
  -2.7000000476837158       -1.5000000000000000        2.5406780236535788E-002
  -2.7000000476837158       -1.3999999761581421        2.7022800537787842E-002
  -2.7000000476837158       -1.2999999523162842        2.8648113920311205E-002
  -2.7000000476837158       -1.1999999284744263        3.0263155471584310E-002
  -2.7000000476837158       -1.1000000238418579        3.1855109873687892E-002
  -2.7000000476837158       -1.0000000000000000        3.3403683405191849E-002
  -2.7000000476837158      -0.89999985694885254        3.4888874579253791E-002
  -2.7000000476837158      -0.79999995231628418        3.6292608023628319E-002
  -2.7000000476837158      -0.70000004768371582        3.7591894736620619E-002
  -2.7000000476837158      -0.59999990463256836        3.8768886161790132E-002
  -2.7000000476837158      -0.50000000000000000        3.9802193797216188E-002
  -2.7000000476837158      -0.39999985694885254        4.0674584895408303E-002
  -2.7000000476837158      -0.29999995231628418        4.1370876951219528E-002
  -2.7000000476837158      -0.20000004768371582        4.1878039513087058E-002
  -2.7000000476837158       -9.9999904632568359E-002   4.2186293557021678E-002
  -2.7000000476837158        0.0000000000000000        4.2289820129368126E-002
  -2.7000000476837158       0.10000014305114746        4.2186293064169378E-002
  -2.7000000476837158       0.20000004768371582        4.1878039513087058E-002
  -2.7000000476837158       0.29999995231628418        4.1370876951219528E-002
  -2.7000000476837158       0.40000009536743164        4.0674583016950379E-002
  -2.7000000476837158       0.50000000000000000        3.9802193797216188E-002
  -2.7000000476837158       0.60000014305114746        3.8768883516637070E-002
  -2.7000000476837158       0.70000004768371582        3.7591894736620619E-002
  -2.7000000476837158       0.79999995231628418        3.6292608023628319E-002
  -2.7000000476837158       0.90000009536743164        3.4888871121571186E-002
  -2.7000000476837158        1.0000000000000000        3.3403683405191849E-002
  -2.7000000476837158        1.0999999046325684        3.1855111752783660E-002
  -2.7000000476837158        1.2000002861022949        3.0263149711988683E-002
  -2.7000000476837158        1.3000001907348633        2.8648110040671686E-002
  -2.7000000476837158        1.4000000953674316        2.7022798597144040E-002
  -2.7000000476837158        1.5000000000000000        2.5406780236535788E-002
  -2.7000000476837158        1.5999999046325684        2.3811413719135352E-002
  -2.7000000476837158        1.7000002861022949        2.2247145897484832E-002
  -2.7000000476837158        1.8000001907348633        2.0726476107393241E-002
  -2.7000000476837158        1.9000000953674316        1.9256992230306986E-002
  -2.7000000476837158        2.0000000000000000        1.7789279785225789E-002
  -2.7000000476837158        2.0999999046325684        1.6436287197336263E-002
  -2.7000000476837158        2.2000002861022949        1.5163313652848837E-002
  -2.7000000476837158        2.3000001907348633        1.3892068878590359E-002
  -2.7000000476837158        2.4000000953674316        1.2722974306403829E-002
  -2.7000000476837158        2.5000000000000000        1.1620697196972816E-002
  -2.7000000476837158        2.5999999046325684        1.0584634132754893E-002
