 gamma g3f pt CX error R_dy tmp element 
  0.44444444444444442        0.0000000000000000        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.76431280957094228       0.18432256766471392      Au
  0.44444444444444442        5.0505050505050509E-003   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.76666933419255290       0.17133466750457277      Au
  0.44444444444444442        1.0101010101010102E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.76893164024832727       0.15931242525352285      Au
  0.44444444444444442        1.5151515151515152E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77109506304694975       0.14822468270506303      Au
  0.44444444444444442        2.0202020202020204E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77325717975511388       0.13754315217836960      Au
  0.44444444444444442        2.5252525252525252E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77514361691122258       0.12854982124749889      Au
  0.44444444444444442        3.0303030303030304E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77678415226581821       0.12097596864742693      Au
  0.44444444444444442        3.5353535353535352E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.77845204730472839       0.11351153091007543      Au
  0.44444444444444442        4.0404040404040407E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78009622581675453       0.10638586345988095      Au
  0.44444444444444442        4.5454545454545456E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78163759510702147        9.9915511428612505E-002 Au
  0.44444444444444442        5.0505050505050504E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78308026843796419        9.4043368356337129E-002 Au
  0.44444444444444442        5.5555555555555552E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78438512808063376        8.8885323602895583E-002 Au
  0.44444444444444442        6.0606060606060608E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78557235425961858        8.4318668291376311E-002 Au
  0.44444444444444442        6.5656565656565663E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78663299668902364        8.0340765354104435E-002 Au
  0.44444444444444442        7.0707070707070704E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78759221213760011        7.6826027228087831E-002 Au
  0.44444444444444442        7.5757575757575760E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78844416237998904        7.3770243936123484E-002 Au
  0.44444444444444442        8.0808080808080815E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78919450905320687        7.1130252954368520E-002 Au
  0.44444444444444442        8.5858585858585856E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78983218816686596        6.8924478083731047E-002 Au
  0.44444444444444442        9.0909090909090912E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79038157475439541        6.7051972273123844E-002 Au
  0.44444444444444442        9.5959595959595953E-002   1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79084635194371933        6.5487981379601351E-002 Au
  0.44444444444444442       0.10101010101010101        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79122292855240228        6.4234323125810372E-002 Au
  0.44444444444444442       0.10606060606060606        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79146308986124070        6.3441131318843463E-002 Au
  0.44444444444444442       0.11111111111111110        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79167628707943916        6.2741124012882191E-002 Au
  0.44444444444444442       0.11616161616161616        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79180416397117670        6.2323118883367640E-002 Au
  0.44444444444444442       0.12121212121212122        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79185796488961746        6.2147671509319123E-002 Au
  0.44444444444444442       0.12626262626262627        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79178299308050193        6.2392225976545798E-002 Au
  0.44444444444444442       0.13131313131313133        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79171321750995061        6.2620262012061598E-002 Au
  0.44444444444444442       0.13636363636363635        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79155867656023104        6.3126803699471448E-002 Au
  0.44444444444444442       0.14141414141414141        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79134863356541452        6.3818536770498452E-002 Au
  0.44444444444444442       0.14646464646464646        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79105541975035321        6.4790479337911752E-002 Au
  0.44444444444444442       0.15151515151515152        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79072295567192763        6.5901414462358865E-002 Au
  0.44444444444444442       0.15656565656565657        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.79034979922434390        6.7159572025709630E-002 Au
  0.44444444444444442       0.16161616161616163        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78983527532538533        6.8913883898825121E-002 Au
  0.44444444444444442       0.16666666666666666        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78935677940867865        7.0565653382664961E-002 Au
  0.44444444444444442       0.17171717171717171        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78882853710712508        7.2411865382518384E-002 Au
  0.44444444444444442       0.17676767676767677        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78827281120663939        7.4379866059923791E-002 Au
  0.44444444444444442       0.18181818181818182        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78769585329411185        7.6450973066483158E-002 Au
  0.44444444444444442       0.18686868686868688        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78691966817857062        7.9282113283115782E-002 Au
  0.44444444444444442       0.19191919191919191        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78616623982391121        8.2079479310302211E-002 Au
  0.44444444444444442       0.19696969696969696        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78541602996248150        8.4913084040597372E-002 Au
  0.44444444444444442       0.20202020202020202        1.5000000000000000       0.82999999999999996       0.15300000000000000       0.78478593114421002        8.7330173117011134E-002 Au
