   0.21000E+00  -0.31014E+01   0.73948E-01   0.10258E+00   0.15077E+00   0.49042-316   0.11329E+00   0.73953E-01   0.83868E-01
   0.21000E+00  -0.28665E+01   0.94959E-01   0.13159E+00   0.19325E+00   0.62031-316   0.14513E+00   0.94967E-01   0.10793E+00
   0.21000E+00  -0.26315E+01   0.12184E+00   0.16871E+00   0.24758E+00   0.78460-316   0.18580E+00   0.12185E+00   0.13883E+00
   0.21000E+00  -0.23966E+01   0.15617E+00   0.21615E+00   0.31695E+00   0.99241-316   0.23767E+00   0.15617E+00   0.17845E+00
   0.21000E+00  -0.21616E+01   0.19991E+00   0.27664E+00   0.40543E+00   0.12553-315   0.30374E+00   0.19992E+00   0.22917E+00
   0.21000E+00  -0.19267E+01   0.25540E+00   0.35355E+00   0.51791E+00   0.15877-315   0.38757E+00   0.25539E+00   0.29386E+00
   0.21000E+00  -0.16917E+01   0.32538E+00   0.45094E+00   0.66038E+00   0.20082-315   0.49355E+00   0.32537E+00   0.37608E+00
   0.21000E+00  -0.14567E+01   0.41310E+00   0.57371E+00   0.84010E+00   0.25401-315   0.62687E+00   0.41310E+00   0.48006E+00
   0.21000E+00  -0.12218E+01   0.52230E+00   0.72768E+00   0.10656E+01   0.32129-315   0.79362E+00   0.52234E+00   0.61113E+00
   0.21000E+00  -0.98682E+00   0.65643E+00   0.91865E+00   0.13452E+01   0.40638-315   0.99977E+00   0.65649E+00   0.77425E+00
   0.21000E+00  -0.75186E+00   0.81789E+00   0.11521E+01   0.16875E+01   0.51402-315   0.12512E+01   0.81783E+00   0.97431E+00
   0.21000E+00  -0.51691E+00   0.10067E+01   0.14317E+01   0.20989E+01   0.65016-315   0.15516E+01   0.10066E+01   0.12146E+01
   0.21000E+00  -0.28195E+00   0.12171E+01   0.17567E+01   0.25782E+01   0.82235-315   0.18993E+01   0.12173E+01   0.14941E+01
   0.21000E+00  -0.46992E-01   0.14439E+01   0.21263E+01   0.31232E+01   0.10402-314   0.22929E+01   0.14440E+01   0.18119E+01
   0.21000E+00   0.18797E+00   0.16949E+01   0.25533E+01   0.37500E+01   0.13156-314   0.27452E+01   0.16949E+01   0.21802E+01
   0.21000E+00   0.42292E+00   0.19376E+01   0.30141E+01   0.44172E+01   0.16641-314   0.32294E+01   0.19376E+01   0.25757E+01
   0.21000E+00   0.65788E+00   0.23398E+01   0.36943E+01   0.54060E+01   0.21049-314   0.39517E+01   0.23399E+01   0.31582E+01
   0.21000E+00   0.89284E+00   0.29596E+01   0.46728E+01   0.68378E+01   0.26623-314   0.49983E+01   0.29596E+01   0.39946E+01
   0.21000E+00   0.11278E+01   0.37434E+01   0.59104E+01   0.86488E+01   0.33675-314   0.63222E+01   0.37435E+01   0.50526E+01
   0.21000E+00   0.13628E+01   0.47349E+01   0.74758E+01   0.10940E+02   0.42594-314   0.79966E+01   0.47350E+01   0.63909E+01
   0.21000E+00   0.15977E+01   0.59889E+01   0.94558E+01   0.13837E+02   0.53875-314   0.10115E+02   0.59891E+01   0.80835E+01
   0.21000E+00   0.18327E+01   0.75751E+01   0.11960E+02   0.17502E+02   0.68144-314   0.12793E+02   0.75753E+01   0.10224E+02
   0.21000E+00   0.20676E+01   0.95814E+01   0.15128E+02   0.22137E+02   0.86192-314   0.16182E+02   0.95817E+01   0.12932E+02
   0.21000E+00   0.23026E+01   0.12119E+02   0.19135E+02   0.28000E+02   0.10902-313   0.20468E+02   0.12119E+02   0.16358E+02
   0.22000E+00  -0.92103E+01   0.12171E-03   0.17469E-03   0.26316E-03   0.10492-318   0.19680E-03   0.12172E-03   0.13599E-03
   0.22000E+00  -0.89754E+01   0.15394E-03   0.22096E-03   0.33286E-03   0.13272-318   0.24893E-03   0.15396E-03   0.17200E-03
   0.22000E+00  -0.87404E+01   0.19471E-03   0.27948E-03   0.42102E-03   0.16786-318   0.31486E-03   0.19474E-03   0.21756E-03
   0.22000E+00  -0.85055E+01   0.24628E-03   0.35351E-03   0.53253E-03   0.21232-318   0.39825E-03   0.24632E-03   0.27518E-03
   0.22000E+00  -0.82705E+01   0.31151E-03   0.44714E-03   0.67357E-03   0.26856-318   0.50373E-03   0.31156E-03   0.34806E-03
   0.22000E+00  -0.80356E+01   0.39402E-03   0.56556E-03   0.85197E-03   0.33969-318   0.63714E-03   0.39407E-03   0.44025E-03
   0.22000E+00  -0.78006E+01   0.49838E-03   0.71535E-03   0.10776E-02   0.42966-318   0.80589E-03   0.49845E-03   0.55685E-03
   0.22000E+00  -0.75656E+01   0.63038E-03   0.90482E-03   0.13630E-02   0.54346-318   0.10193E-02   0.63046E-03   0.70434E-03
   0.22000E+00  -0.73307E+01   0.79734E-03   0.11445E-02   0.17240E-02   0.68739-318   0.12893E-02   0.79744E-03   0.89089E-03
   0.22000E+00  -0.70957E+01   0.10085E-02   0.14476E-02   0.21807E-02   0.86945-318   0.16308E-02   0.10087E-02   0.11268E-02
   0.22000E+00  -0.68608E+01   0.12756E-02   0.18310E-02   0.27582E-02   0.10997-317   0.20627E-02   0.12758E-02   0.14253E-02
   0.22000E+00  -0.66258E+01   0.16135E-02   0.23159E-02   0.34888E-02   0.13910-317   0.26090E-02   0.16137E-02   0.18028E-02
   0.22000E+00  -0.63908E+01   0.20408E-02   0.29293E-02   0.44128E-02   0.17594-317   0.33000E-02   0.20411E-02   0.22803E-02
   0.22000E+00  -0.61559E+01   0.25813E-02   0.37052E-02   0.55815E-02   0.22254-317   0.41741E-02   0.25817E-02   0.28842E-02
   0.22000E+00  -0.59209E+01   0.32650E-02   0.46865E-02   0.70598E-02   0.28148-317   0.52796E-02   0.32655E-02   0.36481E-02
   0.22000E+00  -0.56860E+01   0.41298E-02   0.59277E-02   0.89296E-02   0.35603-317   0.66779E-02   0.41303E-02   0.46143E-02
   0.22000E+00  -0.54510E+01   0.52950E-02   0.75879E-02   0.11425E-01   0.45033-317   0.85412E-02   0.52960E-02   0.59197E-02
   0.22000E+00  -0.52161E+01   0.68129E-02   0.97426E-02   0.14661E-01   0.56960-317   0.10955E-01   0.68141E-02   0.76227E-02
   0.22000E+00  -0.49811E+01   0.87672E-02   0.12511E-01   0.18815E-01   0.72047-317   0.14053E-01   0.87677E-02   0.98179E-02
   0.22000E+00  -0.47461E+01   0.11283E-01   0.16067E-01   0.24151E-01   0.91129-317   0.18030E-01   0.11282E-01   0.12648E-01
   0.22000E+00  -0.45112E+01   0.14523E-01   0.20638E-01   0.31004E-01   0.11526-316   0.23131E-01   0.14522E-01   0.16298E-01
   0.22000E+00  -0.42762E+01   0.18697E-01   0.26517E-01   0.39810E-01   0.14579-316   0.29686E-01   0.18697E-01   0.21004E-01
   0.22000E+00  -0.40413E+01   0.24072E-01   0.34072E-01   0.51125E-01   0.18441-316   0.38096E-01   0.24071E-01   0.27076E-01
   0.22000E+00  -0.38063E+01   0.30991E-01   0.43780E-01   0.65654E-01   0.23325-316   0.48886E-01   0.30992E-01   0.34906E-01
   0.22000E+00  -0.35714E+01   0.39898E-01   0.56255E-01   0.84311E-01   0.29502-316   0.62731E-01   0.39901E-01   0.45003E-01
   0.22000E+00  -0.33364E+01   0.51355E-01   0.72284E-01   0.10827E+00   0.37316-316   0.80492E-01   0.51359E-01   0.58024E-01
   0.22000E+00  -0.31014E+01   0.66097E-01   0.92859E-01   0.13904E+00   0.47200-316   0.10327E+00   0.66101E-01   0.74806E-01
   0.22000E+00  -0.28665E+01   0.85026E-01   0.11926E+00   0.17852E+00   0.59701-316   0.13245E+00   0.85030E-01   0.96439E-01
   0.22000E+00  -0.26315E+01   0.10930E+00   0.15311E+00   0.22912E+00   0.75513-316   0.16978E+00   0.10930E+00   0.12427E+00
   0.22000E+00  -0.23966E+01   0.14038E+00   0.19643E+00   0.29390E+00   0.95513-316   0.21747E+00   0.14038E+00   0.16004E+00
   0.22000E+00  -0.21616E+01   0.18009E+00   0.25179E+00   0.37673E+00   0.12081-315   0.27833E+00   0.18012E+00   0.20596E+00
   0.22000E+00  -0.19267E+01   0.23065E+00   0.32231E+00   0.48237E+00   0.15281-315   0.35571E+00   0.23062E+00   0.26468E+00
   0.22000E+00  -0.16917E+01   0.29463E+00   0.41185E+00   0.61670E+00   0.19328-315   0.45376E+00   0.29462E+00   0.33959E+00
   0.22000E+00  -0.14567E+01   0.37513E+00   0.52502E+00   0.78687E+00   0.24447-315   0.57738E+00   0.37515E+00   0.43469E+00
   0.22000E+00  -0.12218E+01   0.47594E+00   0.66739E+00   0.10015E+01   0.30922-315   0.73252E+00   0.47602E+00   0.55512E+00
   0.22000E+00  -0.98682E+00   0.60046E+00   0.84453E+00   0.12692E+01   0.39112-315   0.92491E+00   0.60054E+00   0.70569E+00
   0.22000E+00  -0.75186E+00   0.75141E+00   0.10619E+01   0.15992E+01   0.49471-315   0.11605E+01   0.75136E+00   0.89147E+00
   0.22000E+00  -0.51691E+00   0.92943E+00   0.13235E+01   0.19995E+01   0.62573-315   0.14429E+01   0.92938E+00   0.11163E+01
   0.22000E+00  -0.28195E+00   0.11302E+01   0.16287E+01   0.24713E+01   0.79146-315   0.17713E+01   0.11303E+01   0.13800E+01
   0.22000E+00  -0.46992E-01   0.13496E+01   0.19774E+01   0.30150E+01   0.10011-314   0.21446E+01   0.13497E+01   0.16829E+01
   0.22000E+00   0.18797E+00   0.15956E+01   0.23817E+01   0.36477E+01   0.12662-314   0.25749E+01   0.15956E+01   0.20367E+01
   0.22000E+00   0.42292E+00   0.18393E+01   0.28194E+01   0.43359E+01   0.16016-314   0.30365E+01   0.18394E+01   0.24218E+01
