   0.30400E+00  -0.92103E+01   0.69912E-04   0.38054E-04   0.42618E-04   0.37315E-04   0.38069E-04   0.70178E-04   0.42618E-04
   0.30400E+00  -0.89754E+01   0.88428E-04   0.48133E-04   0.53906E-04   0.47198E-04   0.48152E-04   0.88765E-04   0.53906E-04
   0.30400E+00  -0.87404E+01   0.11185E-03   0.60882E-04   0.68183E-04   0.59699E-04   0.60906E-04   0.11227E-03   0.68183E-04
   0.30400E+00  -0.85055E+01   0.14147E-03   0.77006E-04   0.86241E-04   0.75511E-04   0.77037E-04   0.14201E-03   0.86241E-04
   0.30400E+00  -0.82705E+01   0.17894E-03   0.97402E-04   0.10908E-03   0.95510E-04   0.97440E-04   0.17962E-03   0.10908E-03
   0.30400E+00  -0.80356E+01   0.22634E-03   0.12320E-03   0.13797E-03   0.12081E-03   0.12325E-03   0.22720E-03   0.13797E-03
   0.30400E+00  -0.78006E+01   0.28628E-03   0.15583E-03   0.17452E-03   0.15280E-03   0.15589E-03   0.28737E-03   0.17452E-03
   0.30400E+00  -0.75656E+01   0.36211E-03   0.19710E-03   0.22074E-03   0.19327E-03   0.19718E-03   0.36348E-03   0.22074E-03
   0.30400E+00  -0.73307E+01   0.45801E-03   0.24930E-03   0.27920E-03   0.24446E-03   0.24940E-03   0.45976E-03   0.27920E-03
   0.30400E+00  -0.70957E+01   0.57932E-03   0.31533E-03   0.35315E-03   0.30921E-03   0.31546E-03   0.58152E-03   0.35315E-03
   0.30400E+00  -0.68608E+01   0.73275E-03   0.39885E-03   0.44669E-03   0.39111E-03   0.39901E-03   0.73554E-03   0.44669E-03
   0.30400E+00  -0.66258E+01   0.92683E-03   0.50449E-03   0.56499E-03   0.49469E-03   0.50469E-03   0.93036E-03   0.56499E-03
   0.30400E+00  -0.63908E+01   0.11723E-02   0.63811E-03   0.71463E-03   0.62571E-03   0.63836E-03   0.11768E-02   0.71463E-03
   0.30400E+00  -0.61559E+01   0.14828E-02   0.80711E-03   0.90391E-03   0.79144E-03   0.80743E-03   0.14884E-02   0.90391E-03
   0.30400E+00  -0.59209E+01   0.18755E-02   0.10209E-02   0.11433E-02   0.10011E-02   0.10213E-02   0.18827E-02   0.11433E-02
   0.30400E+00  -0.56860E+01   0.23723E-02   0.12913E-02   0.14461E-02   0.12662E-02   0.12918E-02   0.23813E-02   0.14461E-02
   0.30400E+00  -0.54510E+01   0.30483E-02   0.16645E-02   0.18649E-02   0.16777E-02   0.16647E-02   0.30601E-02   0.18649E-02
   0.30400E+00  -0.52161E+01   0.39333E-02   0.21564E-02   0.24175E-02   0.22511E-02   0.21564E-02   0.39485E-02   0.24175E-02
   0.30400E+00  -0.49811E+01   0.50773E-02   0.27948E-02   0.31353E-02   0.30237E-02   0.27948E-02   0.50968E-02   0.31353E-02
   0.30400E+00  -0.47461E+01   0.65578E-02   0.36243E-02   0.40680E-02   0.40662E-02   0.36243E-02   0.65823E-02   0.40680E-02
   0.30400E+00  -0.45112E+01   0.84740E-02   0.47038E-02   0.52825E-02   0.54807E-02   0.47038E-02   0.85050E-02   0.52825E-02
   0.30400E+00  -0.42762E+01   0.10957E-01   0.61083E-02   0.68655E-02   0.74083E-02   0.61083E-02   0.10997E-01   0.68655E-02
   0.30400E+00  -0.40413E+01   0.14174E-01   0.79370E-02   0.89295E-02   0.10037E-01   0.79370E-02   0.14227E-01   0.89295E-02
   0.30400E+00  -0.38063E+01   0.18344E-01   0.10319E-01   0.11620E-01   0.13617E-01   0.10320E-01   0.18415E-01   0.11620E-01
   0.30400E+00  -0.35714E+01   0.23753E-01   0.13424E-01   0.15132E-01   0.18507E-01   0.13427E-01   0.23846E-01   0.15132E-01
   0.30400E+00  -0.33364E+01   0.30774E-01   0.17474E-01   0.19715E-01   0.25190E-01   0.17479E-01   0.30890E-01   0.19715E-01
   0.30400E+00  -0.31014E+01   0.39902E-01   0.22769E-01   0.25720E-01   0.34428E-01   0.22770E-01   0.40056E-01   0.25720E-01
   0.30400E+00  -0.28665E+01   0.51763E-01   0.29687E-01   0.33576E-01   0.47184E-01   0.29682E-01   0.51963E-01   0.33576E-01
   0.30400E+00  -0.26315E+01   0.67180E-01   0.38714E-01   0.43859E-01   0.64758E-01   0.38715E-01   0.67436E-01   0.43859E-01
   0.30400E+00  -0.23966E+01   0.87223E-01   0.50503E-01   0.57325E-01   0.89049E-01   0.50514E-01   0.87552E-01   0.57325E-01
   0.30400E+00  -0.21616E+01   0.11326E+00   0.65900E-01   0.74946E-01   0.12263E+00   0.65902E-01   0.11369E+00   0.74946E-01
   0.30400E+00  -0.19267E+01   0.14713E+00   0.86014E-01   0.98064E-01   0.16938E+00   0.86031E-01   0.14770E+00   0.98064E-01
   0.30400E+00  -0.16917E+01   0.19110E+00   0.11223E+00   0.12828E+00   0.23432E+00   0.11223E+00   0.19184E+00   0.12828E+00
   0.30400E+00  -0.14567E+01   0.24808E+00   0.14630E+00   0.16782E+00   0.32447E+00   0.14630E+00   0.24908E+00   0.16782E+00
   0.30400E+00  -0.12218E+01   0.32208E+00   0.19067E+00   0.21961E+00   0.45061E+00   0.19066E+00   0.32335E+00   0.21961E+00
   0.30400E+00  -0.98682E+00   0.41695E+00   0.24760E+00   0.28671E+00   0.62316E+00   0.24760E+00   0.41863E+00   0.28671E+00
   0.30400E+00  -0.75186E+00   0.53786E+00   0.32006E+00   0.37292E+00   0.85803E+00   0.32001E+00   0.54005E+00   0.37292E+00
