 PdfType: central
 Format: lhagrid1
 ---
0.101000E-06 0.125417E-06 0.157295E-06 0.197275E-06 0.247417E-06 0.310303E-06 0.389174E-06 0.488091E-06 0.612151E-06 0.767743E-06 0.962882E-06 0.120762E-05 0.151456E-05 0.189952E-05 0.238233E-05 0.298784E-05 0.374727E-05 0.469971E-05 0.589424E-05 0.739237E-05 0.927127E-05 0.116277E-04 0.145831E-04 0.182896E-04 0.229381E-04 0.287680E-04 0.360795E-04 0.452491E-04 0.567488E-04 0.711708E-04 0.892572E-04 0.111939E-03 0.140383E-03 0.176052E-03 0.220779E-03 0.276864E-03 0.347187E-03 0.435356E-03 0.545891E-03 0.684451E-03 0.858122E-03 0.107577E-02 0.134846E-02 0.169005E-02 0.211780E-02 0.265324E-02 0.332317E-02 0.416085E-02 0.520751E-02 0.651407E-02 0.814320E-02 0.101716E-01 0.126928E-01 0.158197E-01 0.196878E-01 0.244575E-01 0.303165E-01 0.374812E-01 0.461957E-01 0.567296E-01 0.693722E-01 0.844246E-01 0.102187E+00 0.122948E+00 0.146966E+00 0.174460E+00 0.205594E+00 0.240475E+00 0.279149E+00 0.321602E+00 0.367769E+00 0.417542E+00 0.470779E+00 0.527313E+00 0.586966E+00 0.649548E+00 0.714873E+00 0.782754E+00 0.853014E+00 0.925482E+00 0.100000E+01 
0.130000E+01 0.134367E+01 0.139460E+01 0.145425E+01 0.152448E+01 0.160761E+01 0.170666E+01 0.182550E+01 0.196924E+01 0.214467E+01 0.236096E+01 0.263071E+01 0.297149E+01 0.340829E+01 0.397741E+01 0.473271E+01 0.575610E+01 0.717552E+01 0.919672E+01 0.121615E+02 0.166579E+02 0.237390E+02 0.353735E+02 0.554251E+02 0.918959E+02 0.162382E+03 0.308260E+03 0.634386E+03 0.142975E+04 0.356953E+04 0.100000E+05 
 -3 -2 -1 1 2 3 21
0.503981E+00  0.142919E+01  0.139887E+01  0.139891E+01  0.142923E+01  0.503981E+00  0.387180E-01  
0.518374E+00  0.144170E+01  0.141143E+01  0.141148E+01  0.144174E+01  0.518374E+00  0.547854E+00  
0.536257E+00  0.145697E+01  0.142682E+01  0.142687E+01  0.145702E+01  0.536257E+00  0.114448E+01  
0.559542E+00  0.147731E+01  0.144728E+01  0.144733E+01  0.147735E+01  0.559542E+00  0.189628E+01  
0.590223E+00  0.150518E+01  0.147523E+01  0.147528E+01  0.150523E+01  0.590223E+00  0.288002E+01  
0.630282E+00  0.154196E+01  0.151216E+01  0.151222E+01  0.154200E+01  0.630282E+00  0.413481E+01  
0.682323E+00  0.159074E+01  0.156109E+01  0.156114E+01  0.159079E+01  0.682323E+00  0.576425E+01  
0.749891E+00  0.165470E+01  0.162516E+01  0.162522E+01  0.165475E+01  0.749891E+00  0.786437E+01  
0.837886E+00  0.173867E+01  0.170927E+01  0.170933E+01  0.173873E+01  0.837886E+00  0.106102E+02  
0.951873E+00  0.184845E+01  0.181922E+01  0.181929E+01  0.184851E+01  0.951873E+00  0.141827E+02  
0.109979E+01  0.199193E+01  0.196282E+01  0.196289E+01  0.199199E+01  0.109979E+01  0.188680E+02  
0.129159E+01  0.217902E+01  0.215010E+01  0.215018E+01  0.217908E+01  0.129159E+01  0.250156E+02  
0.154010E+01  0.242229E+01  0.239351E+01  0.239359E+01  0.242236E+01  0.154010E+01  0.330872E+02  
0.186123E+01  0.273800E+01  0.270950E+01  0.270959E+01  0.273808E+01  0.186123E+01  0.436834E+02  
0.227644E+01  0.314738E+01  0.311912E+01  0.311921E+01  0.314746E+01  0.227644E+01  0.575927E+02  
0.281205E+01  0.367670E+01  0.364861E+01  0.364870E+01  0.367678E+01  0.281205E+01  0.758286E+02  
0.349789E+01  0.435788E+01  0.432982E+01  0.432993E+01  0.435798E+01  0.349789E+01  0.982323E+02  
0.438251E+01  0.523544E+01  0.520764E+01  0.520775E+01  0.523555E+01  0.438251E+01  0.127542E+03  
0.551777E+01  0.636404E+01  0.633656E+01  0.633668E+01  0.636415E+01  0.551777E+01  0.165803E+03  
0.697255E+01  0.781158E+01  0.778426E+01  0.778440E+01  0.781171E+01  0.697255E+01  0.215512E+03  
0.883437E+01  0.966603E+01  0.963909E+01  0.963922E+01  0.966614E+01  0.883437E+01  0.279931E+03  
0.112116E+02  0.120357E+02  0.120092E+02  0.120094E+02  0.120358E+02  0.112116E+02  0.363009E+03  
0.142407E+02  0.150549E+02  0.150286E+02  0.150288E+02  0.150550E+02  0.142407E+02  0.469543E+03  
0.180831E+02  0.188905E+02  0.188648E+02  0.188649E+02  0.188906E+02  0.180831E+02  0.605365E+03  
0.229447E+02  0.237445E+02  0.237186E+02  0.237188E+02  0.237447E+02  0.229447E+02  0.777489E+03  
0.290703E+02  0.298608E+02  0.298356E+02  0.298358E+02  0.298610E+02  0.290703E+02  0.994061E+03  
0.367481E+02  0.375312E+02  0.375063E+02  0.375065E+02  0.375313E+02  0.367481E+02  0.126483E+04  
0.463335E+02  0.471092E+02  0.470846E+02  0.470849E+02  0.471095E+02  0.463335E+02  0.160075E+04  
0.582345E+02  0.590024E+02  0.589784E+02  0.589787E+02  0.590026E+02  0.582345E+02  0.201470E+04  
0.729309E+02  0.736895E+02  0.736652E+02  0.736655E+02  0.736897E+02  0.729309E+02  0.252012E+04  
0.909774E+02  0.917234E+02  0.917005E+02  0.917010E+02  0.917239E+02  0.909774E+02  0.313337E+04  
0.484262E+00  0.137245E+01  0.134351E+01  0.134357E+01  0.137250E+01  0.484262E+00  0.384359E-01  
0.498346E+00  0.138469E+01  0.135580E+01  0.135585E+01  0.138474E+01  0.498346E+00  0.533329E+00  
0.515802E+00  0.139968E+01  0.137093E+01  0.137099E+01  0.139973E+01  0.515802E+00  0.111330E+01  
0.538476E+00  0.141961E+01  0.139094E+01  0.139100E+01  0.141966E+01  0.538476E+00  0.184346E+01  
0.568420E+00  0.144678E+01  0.141821E+01  0.141827E+01  0.144683E+01  0.568420E+00  0.279807E+01  
0.607192E+00  0.148247E+01  0.145405E+01  0.145411E+01  0.148252E+01  0.607192E+00  0.401503E+01  
0.657753E+00  0.152982E+01  0.150150E+01  0.150156E+01  0.152987E+01  0.657753E+00  0.559338E+01  
0.723305E+00  0.159173E+01  0.156355E+01  0.156362E+01  0.159179E+01  0.723305E+00  0.762576E+01  
0.808248E+00  0.167299E+01  0.164494E+01  0.164501E+01  0.167305E+01  0.808248E+00  0.102777E+02  
0.918311E+00  0.177899E+01  0.175111E+01  0.175118E+01  0.177905E+01  0.918311E+00  0.137246E+02  
0.106074E+01  0.191710E+01  0.188939E+01  0.188946E+01  0.191716E+01  0.106074E+01  0.182353E+02  
0.124534E+01  0.209690E+01  0.206934E+01  0.206943E+01  0.209697E+01  0.124534E+01  0.241423E+02  
0.148369E+01  0.233039E+01  0.230299E+01  0.230308E+01  0.233048E+01  0.148369E+01  0.318820E+02  
0.179135E+01  0.263301E+01  0.260584E+01  0.260594E+01  0.263310E+01  0.179135E+01  0.420205E+02  
0.218835E+01  0.302427E+01  0.299730E+01  0.299741E+01  0.302437E+01  0.218835E+01  0.553045E+02  
0.269904E+01  0.352889E+01  0.350212E+01  0.350223E+01  0.352899E+01  0.269904E+01  0.726727E+02  
0.335147E+01  0.417713E+01  0.415049E+01  0.415061E+01  0.417724E+01  0.335147E+01  0.939532E+02  
0.419159E+01  0.501058E+01  0.498413E+01  0.498426E+01  0.501069E+01  0.419159E+01  0.121723E+03  
0.526784E+01  0.608007E+01  0.605385E+01  0.605399E+01  0.608020E+01  0.526784E+01  0.157859E+03  
0.664307E+01  0.744856E+01  0.742265E+01  0.742280E+01  0.744870E+01  0.664307E+01  0.204721E+03  
0.839874E+01  0.919663E+01  0.917094E+01  0.917110E+01  0.919678E+01  0.839874E+01  0.265256E+03  
0.106360E+02  0.114261E+02  0.114007E+02  0.114008E+02  0.114263E+02  0.106360E+02  0.343098E+03  
0.134781E+02  0.142595E+02  0.142344E+02  0.142346E+02  0.142596E+02  0.134781E+02  0.442626E+03  
0.170740E+02  0.178489E+02  0.178243E+02  0.178245E+02  0.178491E+02  0.170740E+02  0.569134E+03  
0.216141E+02  0.223806E+02  0.223561E+02  0.223564E+02  0.223808E+02  0.216141E+02  0.728970E+03  
0.273166E+02  0.280745E+02  0.280507E+02  0.280509E+02  0.280747E+02  0.273166E+02  0.929562E+03  
0.344489E+02  0.351962E+02  0.351726E+02  0.351728E+02  0.351964E+02  0.344489E+02  0.117936E+04  
0.433253E+02  0.440647E+02  0.440412E+02  0.440415E+02  0.440650E+02  0.433253E+02  0.148857E+04  
0.543152E+02  0.550523E+02  0.550294E+02  0.550297E+02  0.550526E+02  0.543152E+02  0.186805E+04  
0.678496E+02  0.685778E+02  0.685544E+02  0.685548E+02  0.685781E+02  0.678496E+02  0.233038E+04  
0.844308E+02  0.851439E+02  0.851231E+02  0.851234E+02  0.851442E+02  0.844308E+02  0.288905E+04  
0.464462E+00  0.131542E+01  0.128789E+01  0.128794E+01  0.131547E+01  0.464462E+00  0.382548E-01  
0.478223E+00  0.132737E+01  0.129988E+01  0.129994E+01  0.132742E+01  0.478223E+00  0.518819E+00  
0.495247E+00  0.134201E+01  0.131464E+01  0.131471E+01  0.134207E+01  0.495247E+00  0.108209E+01  
0.517306E+00  0.136149E+01  0.133424E+01  0.133431E+01  0.136156E+01  0.517306E+00  0.179019E+01  
0.546495E+00  0.138786E+01  0.136070E+01  0.136077E+01  0.138793E+01  0.546495E+00  0.271565E+01  
0.584087E+00  0.142264E+01  0.139562E+01  0.139569E+01  0.142271E+01  0.584087E+00  0.389489E+01  
0.633029E+00  0.146850E+01  0.144160E+01  0.144168E+01  0.146857E+01  0.633029E+00  0.542102E+01  
0.696400E+00  0.152838E+01  0.150158E+01  0.150166E+01  0.152845E+01  0.696400E+00  0.738487E+01  
0.778392E+00  0.160687E+01  0.158020E+01  0.158029E+01  0.160695E+01  0.778392E+00  0.994184E+01  
0.884484E+00  0.170895E+01  0.168239E+01  0.168249E+01  0.170903E+01  0.884484E+00  0.132600E+02  
0.102139E+01  0.184178E+01  0.181540E+01  0.181549E+01  0.184187E+01  0.102139E+01  0.175960E+02  
0.119853E+01  0.201435E+01  0.198813E+01  0.198823E+01  0.201444E+01  0.119853E+01  0.232633E+02  
0.142682E+01  0.223800E+01  0.221194E+01  0.221205E+01  0.223810E+01  0.142682E+01  0.306695E+02  
0.172094E+01  0.252692E+01  0.250111E+01  0.250122E+01  0.252702E+01  0.172094E+01  0.403486E+02  
0.209934E+01  0.290010E+01  0.287451E+01  0.287463E+01  0.290021E+01  0.209934E+01  0.529927E+02  
0.258535E+01  0.338036E+01  0.335500E+01  0.335513E+01  0.338048E+01  0.258535E+01  0.694976E+02  
0.320481E+01  0.399553E+01  0.397016E+01  0.397030E+01  0.399566E+01  0.320481E+01  0.896441E+02  
0.400059E+01  0.478483E+01  0.475978E+01  0.475993E+01  0.478497E+01  0.400059E+01  0.115889E+03  
0.501682E+01  0.579498E+01  0.577017E+01  0.577033E+01  0.579513E+01  0.501682E+01  0.149929E+03  
0.631359E+01  0.708488E+01  0.706025E+01  0.706043E+01  0.708505E+01  0.631359E+01  0.193946E+03  
0.796495E+01  0.872829E+01  0.870406E+01  0.870425E+01  0.872847E+01  0.796495E+01  0.250636E+03  
0.100626E+02  0.108183E+02  0.107943E+02  0.107945E+02  0.108185E+02  0.100626E+02  0.323311E+03  
0.127201E+02  0.134690E+02  0.134454E+02  0.134456E+02  0.134692E+02  0.127201E+02  0.415942E+03  
0.160752E+02  0.168162E+02  0.167930E+02  0.167932E+02  0.168164E+02  0.160752E+02  0.533310E+03  
0.202973E+02  0.210304E+02  0.210073E+02  0.210076E+02  0.210307E+02  0.202973E+02  0.681123E+03  
0.255855E+02  0.263104E+02  0.262879E+02  0.262882E+02  0.263107E+02  0.255855E+02  0.866024E+03  
0.321807E+02  0.328996E+02  0.328774E+02  0.328776E+02  0.328999E+02  0.321807E+02  0.109565E+04  
0.403696E+02  0.410777E+02  0.410554E+02  0.410557E+02  0.410780E+02  0.403696E+02  0.137868E+04  
0.504742E+02  0.511768E+02  0.511560E+02  0.511564E+02  0.511772E+02  0.504742E+02  0.172503E+04  
0.628893E+02  0.635758E+02  0.635547E+02  0.635551E+02  0.635762E+02  0.628893E+02  0.214559E+04  
0.780382E+02  0.787230E+02  0.787027E+02  0.787031E+02  0.787234E+02  0.780382E+02  0.265240E+04  
0.445469E+00  0.126065E+01  0.123448E+01  0.123455E+01  0.126072E+01  0.445469E+00  0.381965E-01  
0.458915E+00  0.127242E+01  0.124631E+01  0.124638E+01  0.127248E+01  0.458915E+00  0.504992E+00  
0.475519E+00  0.128682E+01  0.126080E+01  0.126087E+01  0.128689E+01  0.475519E+00  0.105212E+01  
0.497091E+00  0.130559E+01  0.127967E+01  0.127975E+01  0.130566E+01  0.497091E+00  0.173938E+01  
0.525323E+00  0.133138E+01  0.130554E+01  0.130562E+01  0.133145E+01  0.525323E+00  0.263644E+01  
0.561883E+00  0.136507E+01  0.133937E+01  0.133945E+01  0.136515E+01  0.561883E+00  0.377869E+01  
0.609379E+00  0.140961E+01  0.138402E+01  0.138410E+01  0.140969E+01  0.609379E+00  0.525492E+01  
0.670517E+00  0.146748E+01  0.144202E+01  0.144211E+01  0.146757E+01  0.670517E+00  0.715249E+01  
0.749798E+00  0.154330E+01  0.151796E+01  0.151806E+01  0.154339E+01  0.749798E+00  0.961772E+01  
