 PdfType: central
 Format: lhagrid1
 ---
0.100000E-06 0.106977E-06 0.114440E-06 0.122424E-06 0.130965E-06 0.140102E-06 0.149876E-06 0.160332E-06 0.171518E-06 0.183484E-06 0.196285E-06 0.209979E-06 0.224628E-06 0.240300E-06 0.257064E-06 0.274999E-06 0.294184E-06 0.314708E-06 0.336664E-06 0.360152E-06 0.385278E-06 0.412157E-06 0.440912E-06 0.471672E-06 0.504579E-06 0.539781E-06 0.577439E-06 0.617725E-06 0.660821E-06 0.706923E-06 0.756243E-06 0.809002E-06 0.865443E-06 0.925821E-06 0.990412E-06 0.105951E-05 0.113343E-05 0.121250E-05 0.129709E-05 0.138758E-05 0.148439E-05 0.158795E-05 0.169873E-05 0.181725E-05 0.194403E-05 0.207966E-05 0.222475E-05 0.237996E-05 0.254600E-05 0.272362E-05 0.291363E-05 0.311691E-05 0.333436E-05 0.356698E-05 0.381584E-05 0.408205E-05 0.436684E-05 0.467150E-05 0.499741E-05 0.534606E-05 0.571903E-05 0.611802E-05 0.654485E-05 0.700145E-05 0.748992E-05 0.801246E-05 0.857145E-05 0.916945E-05 0.980916E-05 0.104935E-04 0.112256E-04 0.120088E-04 0.128466E-04 0.137428E-04 0.147016E-04 0.157272E-04 0.168245E-04 0.179982E-04 0.192539E-04 0.205972E-04 0.220341E-04 0.235714E-04 0.252159E-04 0.269751E-04 0.288570E-04 0.308702E-04 0.330239E-04 0.353278E-04 0.377925E-04 0.404291E-04 0.432497E-04 0.462671E-04 0.494949E-04 0.529480E-04 0.566419E-04 0.605936E-04 0.648210E-04 0.693433E-04 0.741810E-04 0.793563E-04 0.848927E-04 0.908153E-04 0.971511E-04 0.103929E-03 0.111180E-03 0.118936E-03 0.127234E-03 0.136110E-03 0.145606E-03 0.155765E-03 0.166632E-03 0.178257E-03 0.190693E-03 0.203997E-03 0.218229E-03 0.233454E-03 0.249741E-03 0.267164E-03 0.285803E-03 0.305742E-03 0.327073E-03 0.349891E-03 0.374302E-03 0.400415E-03 0.428350E-03 0.458235E-03 0.490204E-03 0.524403E-03 0.560988E-03 0.600126E-03 0.641995E-03 0.686784E-03 0.734698E-03 0.785955E-03 0.840787E-03 0.899446E-03 0.962196E-03 0.102932E-02 0.110114E-02 0.117796E-02 0.126014E-02 0.134805E-02 0.144210E-02 0.154271E-02 0.165034E-02 0.176548E-02 0.188865E-02 0.202041E-02 0.216136E-02 0.231215E-02 0.247346E-02 0.264603E-02 0.283063E-02 0.302811E-02 0.323937E-02 0.346536E-02 0.370713E-02 0.396576E-02 0.424243E-02 0.453841E-02 0.485504E-02 0.519375E-02 0.555610E-02 0.594372E-02 0.635839E-02 0.680199E-02 0.727654E-02 0.778419E-02 0.832726E-02 0.890822E-02 0.952971E-02 0.101946E-01 0.109058E-01 0.116666E-01 0.124806E-01 0.133513E-01 0.142827E-01 0.152792E-01 0.163452E-01 0.174855E-01 0.187054E-01 0.200104E-01 0.214064E-01 0.228998E-01 0.244975E-01 0.262066E-01 0.280349E-01 0.299908E-01 0.320831E-01 0.343214E-01 0.367158E-01 0.392774E-01 0.420176E-01 0.449490E-01 0.480849E-01 0.514395E-01 0.550283E-01 0.588674E-01 0.629743E-01 0.673677E-01 0.720677E-01 0.770955E-01 0.824742E-01 0.882281E-01 0.943834E-01 0.100968E+00 0.108012E+00 0.115548E+00 0.123609E+00 0.132233E+00 0.141458E+00 0.151327E+00 0.161884E+00 0.173178E+00 0.185260E+00 0.198185E+00 0.212012E+00 0.226803E+00 0.242626E+00 0.259553E+00 0.277661E+00 0.297032E+00 0.317755E+00 0.339923E+00 0.363638E+00 0.389008E+00 0.416147E+00 0.445180E+00 0.476238E+00 0.509463E+00 0.545007E+00 0.583029E+00 0.623705E+00 0.667218E+00 0.713767E+00 0.763564E+00 0.816834E+00 0.873821E+00 0.934784E+00 0.100000E+01 
0.130000E+01 0.166682E+01 0.213715E+01 0.274019E+01 0.351340E+01 0.450478E+01 0.577590E+01 0.740569E+01 0.949536E+01 0.121747E+02 0.156100E+02 0.200147E+02 0.256623E+02 0.329035E+02 0.421879E+02 0.540921E+02 0.693553E+02 0.889254E+02 0.114018E+03 0.146190E+03 0.187441E+03 0.240331E+03 0.308145E+03 0.395095E+03 0.506580E+03 0.649522E+03 0.832798E+03 0.106779E+04 0.136909E+04 0.175541E+04 0.225073E+04 0.288582E+04 0.370012E+04 0.474419E+04 0.608286E+04 0.779927E+04 0.100000E+05 
 -3 -2 -1 1 2 3 21
0.309118E+00  0.111771E+01  0.111771E+01  0.111774E+01  0.111774E+01  0.309118E+00  0.444502E-02  
0.494396E+00  0.128984E+01  0.128984E+01  0.128988E+01  0.128988E+01  0.494396E+00  0.452768E+01  
0.816879E+00  0.160215E+01  0.160215E+01  0.160220E+01  0.160220E+01  0.816879E+00  0.126810E+02  
0.128438E+01  0.206117E+01  0.206117E+01  0.206122E+01  0.206122E+01  0.128438E+01  0.251769E+02  
0.190070E+01  0.267008E+01  0.267008E+01  0.267015E+01  0.267015E+01  0.190070E+01  0.425068E+02  
0.266682E+01  0.342938E+01  0.342938E+01  0.342946E+01  0.342946E+01  0.266682E+01  0.650596E+02  
0.357526E+01  0.433575E+01  0.433575E+01  0.433583E+01  0.433583E+01  0.357526E+01  0.914323E+02  
0.463438E+01  0.538931E+01  0.538931E+01  0.538940E+01  0.538940E+01  0.463438E+01  0.122798E+03  
0.584152E+01  0.659123E+01  0.659123E+01  0.659134E+01  0.659134E+01  0.584152E+01  0.159461E+03  
0.719573E+01  0.794093E+01  0.794093E+01  0.794103E+01  0.794103E+01  0.719573E+01  0.201464E+03  
0.869570E+01  0.943654E+01  0.943654E+01  0.943666E+01  0.943666E+01  0.869570E+01  0.248760E+03  
0.103401E+02  0.110768E+02  0.110768E+02  0.110769E+02  0.110769E+02  0.103401E+02  0.301355E+03  
0.121270E+02  0.128595E+02  0.128595E+02  0.128596E+02  0.128596E+02  0.121270E+02  0.359149E+03  
0.140537E+02  0.147820E+02  0.147820E+02  0.147821E+02  0.147821E+02  0.140537E+02  0.422016E+03  
0.161168E+02  0.168423E+02  0.168423E+02  0.168424E+02  0.168424E+02  0.161168E+02  0.489900E+03  
0.183139E+02  0.190373E+02  0.190373E+02  0.190375E+02  0.190375E+02  0.183139E+02  0.562668E+03  
0.206440E+02  0.213641E+02  0.213641E+02  0.213642E+02  0.213642E+02  0.206440E+02  0.640163E+03  
0.231037E+02  0.238202E+02  0.238202E+02  0.238204E+02  0.238204E+02  0.231037E+02  0.722270E+03  
0.256888E+02  0.264028E+02  0.264028E+02  0.264030E+02  0.264030E+02  0.256888E+02  0.808879E+03  
0.283968E+02  0.291088E+02  0.291088E+02  0.291090E+02  0.291090E+02  0.283968E+02  0.899823E+03  
0.312264E+02  0.319356E+02  0.319356E+02  0.319358E+02  0.319358E+02  0.312264E+02  0.994933E+03  
0.341747E+02  0.348805E+02  0.348805E+02  0.348807E+02  0.348807E+02  0.341747E+02  0.109408E+04  
0.372375E+02  0.379400E+02  0.379400E+02  0.379402E+02  0.379402E+02  0.372375E+02  0.119714E+04  
0.404110E+02  0.411115E+02  0.411115E+02  0.411117E+02  0.411117E+02  0.404110E+02  0.130403E+04  
0.436936E+02  0.443926E+02  0.443926E+02  0.443928E+02  0.443928E+02  0.436936E+02  0.141460E+04  
0.470826E+02  0.477802E+02  0.477802E+02  0.477804E+02  0.477804E+02  0.470826E+02  0.152869E+04  
0.505774E+02  0.512725E+02  0.512725E+02  0.512727E+02  0.512727E+02  0.505774E+02  0.164620E+04  
0.541735E+02  0.548662E+02  0.548662E+02  0.548664E+02  0.548664E+02  0.541735E+02  0.176699E+04  
0.578693E+02  0.585597E+02  0.585597E+02  0.585600E+02  0.585600E+02  0.578693E+02  0.189094E+04  
0.616615E+02  0.623506E+02  0.623506E+02  0.623508E+02  0.623508E+02  0.616615E+02  0.201795E+04  
0.655480E+02  0.662361E+02  0.662361E+02  0.662364E+02  0.662364E+02  0.655480E+02  0.214791E+04  
0.695258E+02  0.702133E+02  0.702133E+02  0.702136E+02  0.702136E+02  0.695258E+02  0.228070E+04  
0.735930E+02  0.742800E+02  0.742800E+02  0.742802E+02  0.742802E+02  0.735930E+02  0.241622E+04  
0.777469E+02  0.784333E+02  0.784333E+02  0.784334E+02  0.784334E+02  0.777469E+02  0.255438E+04  
0.819856E+02  0.826709E+02  0.826709E+02  0.826710E+02  0.826710E+02  0.819856E+02  0.269507E+04  
0.863064E+02  0.869901E+02  0.869901E+02  0.869902E+02  0.869902E+02  0.863064E+02  0.283821E+04  
0.907076E+02  0.913889E+02  0.913889E+02  0.913891E+02  0.913891E+02  0.907076E+02  0.298368E+04  
0.306477E+00  0.110810E+01  0.110810E+01  0.110813E+01  0.110813E+01  0.306477E+00  0.444112E-02  
0.490184E+00  0.127879E+01  0.127879E+01  0.127883E+01  0.127883E+01  0.490184E+00  0.448951E+01  
