 gamma g3f pt CX error R_dy tmp element 
   1.5353535353535352        0.0000000000000000       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.93162272278339497        6.7338333981059997E-002 Au
   1.5353535353535352        5.0505050505050509E-003  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.93004470353637303        7.0482283136639526E-002 Au
   1.5353535353535352        1.0101010101010102E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.92868157211499835        7.3255845172642109E-002 Au
   1.5353535353535352        1.5151515151515152E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.92709527086922949        7.6550875560435078E-002 Au
   1.5353535353535352        2.0202020202020204E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.92549030359809770        7.9958446657045573E-002 Au
   1.5353535353535352        2.5252525252525252E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.92392971001613733        8.3342956885726127E-002 Au
   1.5353535353535352        3.0303030303030304E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.92237053335647678        8.6794452021328461E-002 Au
   1.5353535353535352        3.5353535353535352E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.92082969514594826        9.0274147398125351E-002 Au
   1.5353535353535352        4.0404040404040407E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.91929440687442943        9.3809328687319574E-002 Au
   1.5353535353535352        4.5454545454545456E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.91795876116992503        9.6940036780795671E-002 Au
   1.5353535353535352        5.0505050505050504E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.91635771928908050       0.10076054171547454      Au
   1.5353535353535352        5.5555555555555552E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.91486657390744519       0.10438521347437958      Au
   1.5353535353535352        6.0606060606060608E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.91349916922959007       0.10776539322823468      Au
   1.5353535353535352        6.5656565656565663E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.91198139627430108       0.11158034777530067      Au
   1.5353535353535352        7.0707070707070704E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.91060189099801414       0.11510532775663966      Au
   1.5353535353535352        7.5757575757575760E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.90913860797207824       0.11890429247578299      Au
   1.5353535353535352        8.0808080808080815E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.90767214901463955       0.12277338077874367      Au
   1.5353535353535352        8.5858585858585856E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.90615400215516706       0.12684410070957500      Au
   1.5353535353535352        9.0909090909090912E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.90469823557448581       0.13080990897768979      Au
   1.5353535353535352        9.5959595959595953E-002  0.50000000000000000        1.0000000000000000       0.26350000000000001       0.90313436821554116       0.13513821921372793      Au
   1.5353535353535352       0.10101010101010101       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.90169473039376213       0.13918497574765495      Au
   1.5353535353535352       0.10606060606060606       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.90025949146359141       0.14327879397688242      Au
   1.5353535353535352       0.11111111111111110       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.89879480118599586       0.14751779276895255      Au
   1.5353535353535352       0.11616161616161616       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.89737202695013119       0.15169464985398859      Au
   1.5353535353535352       0.12121212121212122       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.89590203253925205       0.15607137647791824      Au
   1.5353535353535352       0.12626262626262627       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.89448252194108346       0.16035686839925153      Au
   1.5353535353535352       0.13131313131313133       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.89306609547229032       0.16469090282313087      Au
   1.5353535353535352       0.13636363636363635       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.89162821587329943       0.16914969045082348      Au
   1.5353535353535352       0.14141414141414141       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.89022166684565374       0.17356894570097672      Au
   1.5353535353535352       0.14646464646464646       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.88881495386765552       0.17804571338897371      Au
   1.5353535353535352       0.15151515151515152       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.88744335620549097       0.18246561305854250      Au
   1.5353535353535352       0.15656565656565657       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.88605793827201684       0.18698505998039130      Au
   1.5353535353535352       0.16161616161616163       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.88468582270619744       0.19151560672377071      Au
   1.5353535353535352       0.16666666666666666       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.88333123460750906       0.19604147666549898      Au
   1.5353535353535352       0.17171717171717171       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.88197276526402957       0.20063339643205955      Au
   1.5353535353535352       0.17676767676767677       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.88061833821988167       0.20526457329818010      Au
   1.5353535353535352       0.18181818181818182       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.87927854732995137       0.20989769357563368      Au
   1.5353535353535352       0.18686868686868688       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.87793209732194899       0.21460593404675973      Au
   1.5353535353535352       0.19191919191919191       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.87660666402786314       0.21929168883815009      Au
   1.5353535353535352       0.19696969696969696       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.87527012806332072       0.22406793605767367      Au
   1.5353535353535352       0.20202020202020202       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.87394238118821888       0.22886372342097966      Au
   1.5353535353535352       0.20707070707070707       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.87261758695028502       0.23369945744762985      Au
   1.5353535353535352       0.21212121212121213       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.87130099383672766       0.23855534261692532      Au
   1.5353535353535352       0.21717171717171718       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.86998548092506478       0.24345711352126273      Au
   1.5353535353535352       0.22222222222222221       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.86868200874336854       0.24836318609402311      Au
   1.5353535353535352       0.22727272727272727       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.86737716185419811       0.25332345124704392      Au
   1.5353535353535352       0.23232323232323232       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.86607543007315479       0.25832074331582872      Au
   1.5353535353535352       0.23737373737373738       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.86478554053247270       0.26332071982537775      Au
   1.5353535353535352       0.24242424242424243       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.86350136486424289       0.26834615605751710      Au
   1.5353535353535352       0.24747474747474749       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.86221125863785220       0.27344263287110615      Au
   1.5353535353535352       0.25252525252525254       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.86092552893497742       0.27856951923660550      Au
   1.5353535353535352       0.25757575757575757       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.85965895570568496       0.28366657732709072      Au
   1.5353535353535352       0.26262626262626265       0.50000000000000000        1.0000000000000000       0.26350000000000001       0.85838855382628465       0.28882546204985549      Au
