	rep	chi2	aN	bN	g2A	a2	g2B	B2
187	187	251.471	1.7431979525278224E-002	9.1271580843210534E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
188	188	173.457	1.4808664567508137E-002	1.1265133539135302E-002	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
189	189	241.403	1.7691717185830610E-002	9.0887372284140580E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
190	190	189.513	1.6788518223320045E-002	1.0204812496977182E-002	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
191	191	207.220	1.5977251599931575E-002	8.5749184038043449E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
192	192	169.905	1.5977750016734474E-002	9.9817956747095052E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
193	193	197.870	1.4486032823371270E-002	1.0067126134346016E-002	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
194	194	192.240	1.7591652560656201E-002	9.6507200230354154E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
195	195	213.710	1.4515542029182635E-002	9.1819353141456977E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
196	196	154.561	1.2921514602909190E-002	1.0287895453461857E-002	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
197	197	158.715	1.5065360958220739E-002	9.4939863080012593E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
198	198	180.303	1.9680572067289293E-002	9.2480429719306034E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
199	199	177.714	1.6312863737808436E-002	9.9469319765652792E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
200	200	169.316	1.6291451073792526E-002	8.8319851833824417E-003	0.0000000000000000	0.0000000000000000.1	0.0000000000000000.2	0.0000000000000000.3
